worker_id,type,iteration,time
worker_24,idle,10,75512.7802572797
worker_14,idle,10,74947.7802572797
worker_0,idle,10,74939.7802572797
worker_12,idle,10,43491.028262617474
worker_21,idle,10,75388.7802572797
worker_23,idle,10,75194.7802572797
worker_17,idle,10,10490.380242115993
worker_15,idle,10,74946.7802572797
worker_9,idle,10,21018.974551742198
worker_26,idle,10,0.0
worker_18,idle,10,74955.7802572797
worker_2,idle,10,75419.7802572797
worker_27,idle,10,20375.888228275348
worker_20,idle,10,75279.7802572797
worker_25,idle,10,59483.79991418299
worker_8,execution,11,102133.0
worker_11,execution,11,103169.0
worker_4,execution,11,103425.0
worker_5,execution,11,114051.11715859907
worker_19,execution,11,103219.0
worker_6,execution,11,123933.40201451862
worker_28,execution,11,168302.59965874674
worker_1,execution,11,103384.0
worker_10,execution,11,103433.0
worker_22,execution,11,101746.0
worker_3,execution,11,103122.0
worker_13,execution,11,121621.01660293552
worker_29,execution,11,102962.0
worker_16,execution,11,102969.0
worker_7,execution,11,103350.0
worker_24,execution,11,103484.0
worker_14,execution,11,103218.0
worker_0,execution,11,102965.0
worker_12,execution,11,135324.3454628696
worker_21,execution,11,102511.0
worker_23,execution,11,102029.0
worker_17,execution,11,165967.87733839694
worker_15,execution,11,101825.0
worker_9,execution,11,156030.08514946356
worker_26,execution,11,175362.46756734306
worker_18,execution,11,103420.0
worker_2,execution,11,101825.0
worker_27,execution,11,156193.4253114676
worker_20,execution,11,102941.0
worker_25,execution,11,119407.72152157011
worker_8,idle,11,73229.46756734306
worker_11,idle,11,72193.46756734306
worker_4,idle,11,71937.46756734306
worker_5,idle,11,61311.350408743994
worker_19,idle,11,72143.46756734306
worker_6,idle,11,51429.06555282444
worker_28,idle,11,7059.867908596323
worker_1,idle,11,71978.46756734306
worker_10,idle,11,71929.46756734306
worker_22,idle,11,73616.46756734306
worker_3,idle,11,72240.46756734306
worker_13,idle,11,53741.450964407544
worker_29,idle,11,72400.46756734306
worker_16,idle,11,72393.46756734306
worker_7,idle,11,72012.46756734306
worker_24,idle,11,71878.46756734306
worker_14,idle,11,72144.46756734306
worker_0,idle,11,72397.46756734306
worker_12,idle,11,40038.12210447347
worker_21,idle,11,72851.46756734306
worker_23,idle,11,73333.46756734306
worker_17,idle,11,9394.590228946123
worker_15,idle,11,73537.46756734306
worker_9,idle,11,19332.382417879504
worker_26,idle,11,0.0
worker_18,idle,11,71942.46756734306
worker_2,idle,11,73537.46756734306
worker_27,idle,11,19169.04225587545
worker_20,idle,11,72421.46756734306
worker_25,idle,11,55954.74604577295
worker_8,execution,12,98212.0
worker_11,execution,12,98235.0
worker_4,execution,12,98248.0
worker_5,execution,12,109367.41734939863
worker_19,execution,12,97691.0
worker_6,execution,12,118052.0123739875
worker_28,execution,12,161775.61075346475
worker_1,execution,12,98215.0
worker_10,execution,12,97615.0
worker_22,execution,12,97611.0
worker_3,execution,12,98218.0
worker_13,execution,12,115960.84855049427
worker_29,execution,12,98191.0
worker_16,execution,12,97582.0
worker_7,execution,12,98184.0
worker_24,execution,12,98255.0
worker_14,execution,12,97846.0
worker_0,execution,12,98229.0
worker_12,execution,12,128478.19318027332
worker_21,execution,12,97674.0
worker_23,execution,12,98445.0
worker_17,execution,12,159273.30930809665
worker_15,execution,12,98062.0
worker_9,execution,12,149220.17994181835
worker_26,execution,12,169172.8393025231
worker_18,execution,12,98205.0
worker_2,execution,12,97567.0
worker_27,execution,12,149704.95025809517
worker_20,execution,12,98278.0
worker_25,execution,12,113215.99655253794
worker_8,idle,12,70960.83930252309
worker_11,idle,12,70937.83930252309
worker_4,idle,12,70924.83930252309
worker_5,idle,12,59805.42195312446
worker_19,idle,12,71481.83930252309
worker_6,idle,12,51120.82692853559
worker_28,idle,12,7397.228549058345
worker_1,idle,12,70957.83930252309
worker_10,idle,12,71557.83930252309
worker_22,idle,12,71561.83930252309
worker_3,idle,12,70954.83930252309
worker_13,idle,12,53211.990752028825
worker_29,idle,12,70981.83930252309
worker_16,idle,12,71590.83930252309
worker_7,idle,12,70988.83930252309
worker_24,idle,12,70917.83930252309
worker_14,idle,12,71326.83930252309
worker_0,idle,12,70943.83930252309
worker_12,idle,12,40694.646122249775
worker_21,idle,12,71498.83930252309
worker_23,idle,12,70727.83930252309
worker_17,idle,12,9899.52999442644
worker_15,idle,12,71110.83930252309
worker_9,idle,12,19952.65936070474
worker_26,idle,12,0.0
worker_18,idle,12,70967.83930252309
worker_2,idle,12,71605.83930252309
worker_27,idle,12,19467.889044427924
worker_20,idle,12,70894.83930252309
worker_25,idle,12,55956.84274998515
worker_8,execution,13,97658.0
worker_11,execution,13,97483.0
worker_4,execution,13,97702.0
worker_5,execution,13,109513.15238415115
worker_19,execution,13,97618.0
worker_6,execution,13,117151.89777636636
worker_28,execution,13,161062.8556455068
worker_1,execution,13,97682.0
worker_10,execution,13,97586.0
worker_22,execution,13,97558.0
worker_3,execution,13,97473.0
worker_13,execution,13,115103.8554313968
worker_29,execution,13,97632.0
worker_16,execution,13,97609.0
worker_7,execution,13,97498.0
worker_24,execution,13,97484.0
worker_14,execution,13,97477.0
worker_0,execution,13,97501.0
worker_12,execution,13,127652.6777798685
worker_21,execution,13,97620.0
worker_23,execution,13,97454.0
worker_17,execution,13,158376.48369744836
worker_15,execution,13,97600.0
worker_9,execution,13,148781.0279714194
worker_26,execution,13,167838.1253611665
worker_18,execution,13,97617.0
worker_2,execution,13,97487.0
worker_27,execution,13,149270.1397542826
worker_20,execution,13,97615.0
worker_25,execution,13,112605.00898344706
worker_8,idle,13,70180.12536116649
worker_11,idle,13,70355.12536116649
worker_4,idle,13,70136.12536116649
worker_5,idle,13,58324.972977015335
worker_19,idle,13,70220.12536116649
worker_6,idle,13,50686.22758480013
worker_28,idle,13,6775.269715659699
worker_1,idle,13,70156.12536116649
worker_10,idle,13,70252.12536116649
worker_22,idle,13,70280.12536116649
worker_3,idle,13,70365.12536116649
worker_13,idle,13,52734.26992976968
worker_29,idle,13,70206.12536116649
worker_16,idle,13,70229.12536116649
worker_7,idle,13,70340.12536116649
