worker_id,type,iteration,time
worker_25,idle,6,10735.630984864285
worker_5,idle,6,32775.16936620233
worker_6,idle,6,32813.705667124625
worker_4,idle,6,33112.45250136388
worker_19,idle,6,14714.452501363878
worker_11,idle,6,32796.45250136388
worker_18,idle,6,15691.452501363878
worker_7,idle,6,39568.45250136388
worker_12,idle,6,8243.958367914602
worker_21,idle,6,14408.452501363878
worker_28,idle,6,33072.697467171456
worker_29,idle,6,33695.45250136388
worker_16,idle,6,13945.452501363878
worker_3,idle,6,32718.452501363878
worker_27,idle,6,2647.2594339215284
worker_14,idle,6,16778.452501363878
worker_2,idle,6,42464.45250136388
worker_8,idle,6,39902.45250136388
worker_1,idle,6,33027.45250136388
worker_10,idle,6,39088.45250136388
worker_23,execution,7,121122.0
worker_17,execution,7,133080.48754032044
worker_24,execution,7,121813.0
worker_15,execution,7,113302.0
worker_0,execution,7,116067.0
worker_26,execution,7,136354.3762489867
worker_9,execution,7,100588.67371982354
worker_13,execution,7,124319.4825399284
worker_20,execution,7,121123.0
worker_22,execution,7,118982.0
worker_25,execution,7,124979.23646763833
worker_5,execution,7,101478.66781437144
worker_6,execution,7,102029.01113222176
worker_4,execution,7,95014.0
worker_19,execution,7,120259.0
worker_11,execution,7,102136.0
worker_18,execution,7,118683.0
worker_7,execution,7,97116.0
worker_12,execution,7,126316.9389148712
worker_21,execution,7,121936.0
worker_28,execution,7,102125.26776014728
worker_29,execution,7,100395.0
worker_16,execution,7,120836.0
worker_3,execution,7,101978.0
worker_27,execution,7,131989.48427353357
worker_14,execution,7,120173.0
worker_2,execution,7,102143.0
worker_8,execution,7,100458.0
worker_1,execution,7,102145.0
worker_10,execution,7,100330.0
worker_23,idle,7,15232.376248986693
worker_17,idle,7,3273.888708666258
worker_24,idle,7,14541.376248986693
worker_15,idle,7,23052.376248986693
worker_0,idle,7,20287.376248986693
worker_26,idle,7,0.0
worker_9,idle,7,35765.70252916316
worker_13,idle,7,12034.893709058291
worker_20,idle,7,15231.376248986693
worker_22,idle,7,17372.376248986693
worker_25,idle,7,11375.139781348364
worker_5,idle,7,34875.708434615255
worker_6,idle,7,34325.36511676494
worker_4,idle,7,41340.37624898669
worker_19,idle,7,16095.376248986693
worker_11,idle,7,34218.37624898669
worker_18,idle,7,17671.376248986693
worker_7,idle,7,39238.37624898669
worker_12,idle,7,10037.437334115486
worker_21,idle,7,14418.376248986693
worker_28,idle,7,34229.10848883941
worker_29,idle,7,35959.37624898669
worker_16,idle,7,15518.376248986693
worker_3,idle,7,34376.37624898669
worker_27,idle,7,4364.891975453123
worker_14,idle,7,16181.376248986693
worker_2,idle,7,34211.37624898669
worker_8,idle,7,35896.37624898669
worker_1,idle,7,34209.37624898669
worker_10,idle,7,36024.37624898669
worker_23,execution,8,118103.0
worker_17,execution,8,129520.75478196064
worker_24,execution,8,108928.0
worker_15,execution,8,114409.0
worker_0,execution,8,118393.0
worker_26,execution,8,131602.79461775732
worker_9,execution,8,98740.57584439451
worker_13,execution,8,121374.3064625893
worker_20,execution,8,117266.0
worker_22,execution,8,118555.0
worker_25,execution,8,121594.59589622176
worker_5,execution,8,99071.797663497
worker_6,execution,8,99099.13210818928
worker_4,execution,8,92018.0
worker_19,execution,8,117286.0
worker_11,execution,8,97977.0
worker_18,execution,8,117658.0
worker_7,execution,8,97284.0
worker_12,execution,8,123722.64883721244
worker_21,execution,8,109430.0
worker_28,execution,8,99051.51135707846
worker_29,execution,8,92916.0
worker_16,execution,8,112033.0
worker_3,execution,8,98537.0
worker_27,execution,8,127979.7352964731
worker_14,execution,8,115148.0
worker_2,execution,8,99043.0
worker_8,execution,8,99021.0
worker_1,execution,8,98701.0
worker_10,execution,8,95008.0
worker_23,idle,8,13499.794617757318
worker_17,idle,8,2082.039835796677
worker_24,idle,8,22674.794617757318
worker_15,idle,8,17193.794617757318
worker_0,idle,8,13209.794617757318
worker_26,idle,8,0.0
worker_9,idle,8,32862.21877336281
worker_13,idle,8,10228.488155168016
worker_20,idle,8,14336.794617757318
worker_22,idle,8,13047.794617757318
worker_25,idle,8,10008.198721535562
worker_5,idle,8,32530.99695426032
worker_6,idle,8,32503.662509568036
worker_4,idle,8,39584.79461775732
worker_19,idle,8,14316.794617757318
worker_11,idle,8,33625.79461775732
worker_18,idle,8,13944.794617757318
worker_7,idle,8,34318.79461775732
worker_12,idle,8,7880.145780544874
worker_21,idle,8,22172.794617757318
worker_28,idle,8,32551.283260678858
worker_29,idle,8,38686.79461775732
worker_16,idle,8,19569.794617757318
worker_3,idle,8,33065.79461775732
worker_27,idle,8,3623.0593212842214
worker_14,idle,8,16454.794617757318
worker_2,idle,8,32559.794617757318
worker_8,idle,8,32581.794617757318
worker_1,idle,8,32901.79461775732
worker_10,idle,8,36594.79461775732
worker_23,execution,9,117587.0
worker_17,execution,9,163100.63017813265
worker_24,execution,9,119449.0
worker_15,execution,9,119719.0
worker_0,execution,9,120265.0
worker_26,execution,9,135513.93701881636
worker_9,execution,9,99759.16444240324
worker_13,execution,9,123889.80554908613
worker_20,execution,9,119829.0
worker_22,execution,9,120820.0
worker_25,execution,9,124576.90691742567
worker_5,execution,9,100430.49660288209
worker_6,execution,9,100977.47538733724
worker_4,execution,9,101377.0
worker_19,execution,9,120196.0
worker_11,execution,9,92184.0
worker_18,execution,9,99297.0
worker_7,execution,9,101406.0
worker_12,execution,9,125917.91800025401
worker_21,execution,9,121058.0
worker_28,execution,9,101382.81452269106
worker_29,execution,9,101642.0
worker_16,execution,9,113950.0
worker_3,execution,9,94184.0
worker_27,execution,9,130790.69334224747
worker_14,execution,9,118669.0
worker_2,execution,9,100752.0
worker_8,execution,9,101259.0
worker_1,execution,9,101850.0
worker_10,execution,9,97721.0
worker_23,idle,9,45513.63017813265
worker_17,idle,9,0.0
worker_24,idle,9,43651.63017813265
worker_15,idle,9,43381.63017813265
worker_0,idle,9,42835.63017813265
worker_26,idle,9,27586.693159316288
worker_9,idle,9,63341.465735729405
worker_13,idle,9,39210.82462904652
worker_20,idle,9,43271.63017813265
worker_22,idle,9,42280.63017813265
worker_25,idle,9,38523.723260706975
worker_5,idle,9,62670.133575250555
worker_6,idle,9,62123.15479079541
worker_4,idle,9,61723.63017813265
worker_19,idle,9,42904.63017813265
worker_11,idle,9,70916.63017813265
worker_18,idle,9,63803.63017813265
worker_7,idle,9,61694.63017813265
worker_12,idle,9,37182.71217787864
worker_21,idle,9,42042.63017813265
worker_28,idle,9,61717.81565544159
worker_29,idle,9,61458.63017813265
worker_16,idle,9,49150.63017813265
worker_3,idle,9,68916.63017813265
worker_27,idle,9,32309.93683588518
worker_14,idle,9,44431.63017813265
worker_2,idle,9,62348.63017813265
worker_8,idle,9,61841.63017813265
worker_1,idle,9,61250.63017813265
worker_10,idle,9,65379.63017813265
worker_23,execution,10,122844.0
worker_17,execution,10,134008.12632746474
worker_24,execution,10,120216.0
worker_15,execution,10,122137.0
worker_0,execution,10,122048.0
worker_26,execution,10,136933.0393254974
worker_9,execution,10,103304.40170343666
worker_13,execution,10,103419.94648810929
worker_20,execution,10,116231.0
worker_22,execution,10,114342.0
worker_25,execution,10,125530.27808655424
worker_5,execution,10,102650.15328603597
worker_6,execution,10,103263.21365793189
worker_4,execution,10,100924.0
worker_19,execution,10,100403.0
worker_11,execution,10,121438.0
worker_18,execution,10,121305.0
worker_7,execution,10,98326.0
worker_12,execution,10,127504.84380166608
worker_21,execution,10,121103.0
worker_28,execution,10,135345.92539610591
worker_29,execution,10,103360.0
worker_16,execution,10,122263.0
worker_3,execution,10,102708.0
worker_27,execution,10,133592.46525061733
worker_14,execution,10,121859.0
worker_2,execution,10,103044.0
worker_8,execution,10,102060.0
worker_1,execution,10,101257.0
worker_10,execution,10,97110.0
worker_23,idle,10,14089.039325497404
worker_17,idle,10,2924.912998032669
worker_24,idle,10,16717.039325497404
worker_15,idle,10,14796.039325497404
worker_0,idle,10,14885.039325497404
worker_26,idle,10,0.0
worker_9,idle,10,33628.63762206075
worker_13,idle,10,33513.09283738812
worker_20,idle,10,20702.039325497404
worker_22,idle,10,22591.039325497404
