worker_id,type,iteration,time
worker_18,idle,8,102784.70327338294
worker_19,idle,8,95302.70327338294
worker_20,idle,8,90688.70327338294
worker_21,idle,8,121039.70327338294
worker_22,idle,8,67080.70327338294
worker_23,idle,8,78537.70327338294
worker_24,idle,8,93672.70327338294
worker_25,idle,8,54977.86506425662
worker_26,idle,8,10498.33465333149
worker_27,idle,8,68284.55597687689
worker_28,idle,8,0.0
worker_29,idle,8,66494.70327338294
worker_0,execution,9,110291.0
worker_1,execution,9,113620.0
worker_2,execution,9,104476.0
worker_3,execution,9,101390.0
worker_4,execution,9,109517.0
worker_5,execution,9,92396.01203310238
worker_6,execution,9,91892.20655153516
worker_7,execution,9,113056.0
worker_8,execution,9,121045.0
worker_9,execution,9,90457.68173603607
worker_10,execution,9,107414.0
worker_11,execution,9,118359.0
worker_12,execution,9,145713.28016114922
worker_13,execution,9,156787.2452682698
worker_14,execution,9,75001.0
worker_15,execution,9,81050.0
worker_16,execution,9,130547.0
worker_17,execution,9,141747.09886636812
worker_18,execution,9,117705.0
worker_19,execution,9,97533.0
worker_20,execution,9,114197.0
worker_21,execution,9,111496.0
worker_22,execution,9,111207.0
worker_23,execution,9,108996.0
worker_24,execution,9,102883.0
worker_25,execution,9,118141.93972749128
worker_26,execution,9,215391.8303272794
worker_27,execution,9,114684.33242637258
worker_28,execution,9,137799.32087187798
worker_29,execution,9,72074.0
worker_0,idle,9,105100.8303272794
worker_1,idle,9,101771.8303272794
worker_2,idle,9,110915.8303272794
worker_3,idle,9,114001.8303272794
worker_4,idle,9,105874.8303272794
worker_5,idle,9,122995.81829417702
worker_6,idle,9,123499.62377574424
worker_7,idle,9,102335.8303272794
worker_8,idle,9,94346.8303272794
worker_9,idle,9,124934.14859124333
worker_10,idle,9,107977.8303272794
worker_11,idle,9,97032.8303272794
worker_12,idle,9,69678.55016613018
worker_13,idle,9,58604.58505900961
worker_14,idle,9,140390.8303272794
worker_15,idle,9,134341.8303272794
worker_16,idle,9,84844.8303272794
worker_17,idle,9,73644.73146091128
worker_18,idle,9,97686.8303272794
worker_19,idle,9,117858.8303272794
worker_20,idle,9,101194.8303272794
worker_21,idle,9,103895.8303272794
worker_22,idle,9,104184.8303272794
worker_23,idle,9,106395.8303272794
worker_24,idle,9,112508.8303272794
worker_25,idle,9,97249.89059978812
worker_26,idle,9,0.0
worker_27,idle,9,100707.49790090682
worker_28,idle,9,77592.50945540142
worker_29,idle,9,143317.8303272794
worker_0,execution,10,96291.0
worker_1,execution,10,100212.0
worker_2,execution,10,96423.0
