23/09/15 15:11:03 WARN NativeCodeLoader: Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
INFO:root:Metaheuristic results will be saved in "/home/big_data/data/paper-binary-black-hole-algorithm/Results/BBHA_1694790673_5066526/result_2023-09-15_15_11_13.csv"
INFO:root:Metrics will be saved in JSON files (one per iteration) inside folder "Results/BBHA_1694790673_5066526"
INFO:root:Running 10 independent runs of the BBHA experiment with 25 iterations and 60 stars
INFO:root:Metric: log-likelihood | Model: clustering | Parameters: 2_clusters_kmeans_algorithm_log-likelihood_score_method | Random state: 13
INFO:root:Survival dataset: "Breast_Invasive_Carcinoma"
INFO:root:	Samples (rows): 1082 | Features (columns): 19727
INFO:root:	Y shape: 1082
INFO:root:Fitness function with 19727 features: 5.047074794769287 seconds | Log Likelihood (higher is better): -0.7886867366168692
INFO:root:Fitness function with all the features finished in 5.0907957553863525 seconds
INFO:root:log-likelihood with all the features: -0.7886867366168692
INFO:root:Running normal algorithm 
INFO:root:Independent run 1/10
INFO:root:Initializing stars...
INFO:root:Fitness function with 3400 features: 1.5278825759887695 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 3400 features: 1.060563325881958 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Fitness function with 4155 features: 1.3541674613952637 seconds | Log Likelihood (higher is better): -0.7886855839255723
INFO:root:Fitness function with 3653 features: 1.2370500564575195 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 2835 features: 1.0713419914245605 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Changing Black hole for star 27, BH fitness -> -0.7866380665020001 | Star 27 fitness -> -0.7866380665020001
INFO:root:Fitness function with 3285 features: 1.5227100849151611 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 3858 features: 1.4845283031463623 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 4129 features: 1.549299955368042 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 3839 features: 1.7416212558746338 seconds | Log Likelihood (higher is better): -0.7886686497401995
INFO:root:Fitness function with 2836 features: 1.0729107856750488 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 3754 features: 1.2382700443267822 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 3076 features: 0.9971613883972168 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 2912 features: 0.9373087882995605 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Fitness function with 3241 features: 1.0275425910949707 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Fitness function with 2915 features: 1.160405158996582 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 3044 features: 1.043652057647705 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Fitness function with 3988 features: 1.7224338054656982 seconds | Log Likelihood (higher is better): -0.7886592191597525
INFO:root:Fitness function with 3278 features: 1.3091909885406494 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 3947 features: 1.1863441467285156 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Fitness function with 3582 features: 1.4344992637634277 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 3043 features: 1.209900140762329 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 3567 features: 1.0734100341796875 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Fitness function with 3174 features: 1.4271187782287598 seconds | Log Likelihood (higher is better): -0.7886847184401936
INFO:root:Fitness function with 3074 features: 1.0757346153259277 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 3936 features: 1.319101333618164 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 2860 features: 1.4590024948120117 seconds | Log Likelihood (higher is better): -0.7886114985176588
INFO:root:Fitness function with 3336 features: 1.148404836654663 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 3241 features: 1.4313428401947021 seconds | Log Likelihood (higher is better): -0.7886840274036324
INFO:root:Fitness function with 3083 features: 0.9862251281738281 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Fitness function with 3276 features: 1.3552887439727783 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 3352 features: 1.0970656871795654 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Fitness function with 3854 features: 1.2651524543762207 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 3549 features: 1.5791215896606445 seconds | Log Likelihood (higher is better): -0.7886103830174191
INFO:root:Fitness function with 4004 features: 1.6113090515136719 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 2974 features: 1.3775560855865479 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 4021 features: 1.5019423961639404 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 3690 features: 1.1450414657592773 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Iteration 5/25
INFO:root:Fitness function with 2375 features: 0.8769245147705078 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Changing Black hole for star 0, BH fitness -> -0.7866380665020001 | Star 0 fitness -> -0.7866380665020001
INFO:root:Fitness function with 2515 features: 0.8415322303771973 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 2748 features: 1.0806455612182617 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Fitness function with 2549 features: 1.1907854080200195 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 2715 features: 1.4352197647094727 seconds | Log Likelihood (higher is better): -0.7886861052071071
INFO:root:Fitness function with 2568 features: 1.4008598327636719 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 2741 features: 1.3156299591064453 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 2865 features: 1.4516487121582031 seconds | Log Likelihood (higher is better): -0.7876851698159119
INFO:root:Fitness function with 2656 features: 1.010239839553833 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Fitness function with 2490 features: 1.0978419780731201 seconds | Log Likelihood (higher is better): -0.7886855839255723
INFO:root:Fitness function with 2579 features: 0.9279577732086182 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Fitness function with 2777 features: 1.0773990154266357 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 2469 features: 1.1924800872802734 seconds | Log Likelihood (higher is better): -0.7886684608819322
INFO:root:Fitness function with 2513 features: 1.2873549461364746 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 2796 features: 1.447113037109375 seconds | Log Likelihood (higher is better): -0.7886868532883666
INFO:root:Fitness function with 2594 features: 1.3646759986877441 seconds | Log Likelihood (higher is better): -0.788681575658509
INFO:root:Fitness function with 2432 features: 0.8092927932739258 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 2758 features: 1.2597486972808838 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 2430 features: 1.27968168258667 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 2874 features: 1.5402402877807617 seconds | Log Likelihood (higher is better): -0.7876851698159135
INFO:root:Fitness function with 2275 features: 1.3053784370422363 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 2516 features: 1.3030767440795898 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 2805 features: 1.0373291969299316 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 2529 features: 0.9776718616485596 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Fitness function with 2581 features: 0.9388096332550049 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 2822 features: 1.0059974193572998 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Fitness function with 2688 features: 0.9684231281280518 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 2835 features: 1.0371496677398682 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Fitness function with 2492 features: 1.0330705642700195 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Fitness function with 2804 features: 1.0484228134155273 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Fitness function with 2882 features: 1.481691598892212 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 2755 features: 1.0066418647766113 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Fitness function with 2321 features: 0.9926357269287109 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 2716 features: 1.0176286697387695 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Fitness function with 2394 features: 0.9863409996032715 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 2372 features: 1.3620352745056152 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 2519 features: 1.2634594440460205 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 2337 features: 0.8499259948730469 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Changing Black hole for star 37, BH fitness -> -0.7866380665020001 | Star 37 fitness -> -0.7866380665020001
INFO:root:Fitness function with 2409 features: 0.9691760540008545 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 2831 features: 1.3590493202209473 seconds | Log Likelihood (higher is better): -0.7886316704111809
INFO:root:Fitness function with 2490 features: 1.3411531448364258 seconds | Log Likelihood (higher is better): -0.7876851698159135
INFO:root:Fitness function with 2714 features: 1.509181022644043 seconds | Log Likelihood (higher is better): -0.7876851698159135
INFO:root:Fitness function with 2617 features: 0.6986780166625977 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Fitness function with 2357 features: 1.3396894931793213 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 2521 features: 0.8149604797363281 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 2467 features: 1.3881628513336182 seconds | Log Likelihood (higher is better): -0.7886571092598227
INFO:root:Fitness function with 2487 features: 1.010115623474121 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 2730 features: 1.8562445640563965 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 2334 features: 1.5205562114715576 seconds | Log Likelihood (higher is better): -0.7876851698159135
INFO:root:Fitness function with 2576 features: 1.36497163772583 seconds | Log Likelihood (higher is better): -0.788602833033358
INFO:root:Fitness function with 2487 features: 1.3176114559173584 seconds | Log Likelihood (higher is better): -0.7886870161931996
INFO:root:Fitness function with 2444 features: 1.2954096794128418 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 2529 features: 1.4457995891571045 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 2565 features: 0.8691051006317139 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 2762 features: 1.1384141445159912 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 2637 features: 1.354710578918457 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 2712 features: 1.0441737174987793 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Fitness function with 2348 features: 0.9704728126525879 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 2851 features: 1.4934985637664795 seconds | Log Likelihood (higher is better): -0.7885532835928368
INFO:root:Fitness function with 2642 features: 1.0083708763122559 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Iteration 6/25
INFO:root:Fitness function with 1910 features: 0.9628546237945557 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1953 features: 0.6954126358032227 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 2111 features: 1.2803492546081543 seconds | Log Likelihood (higher is better): -0.7885980347445671
INFO:root:Fitness function with 1994 features: 1.1056180000305176 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 2086 features: 1.3984763622283936 seconds | Log Likelihood (higher is better): -0.7876851698159135
INFO:root:Fitness function with 2017 features: 0.9362015724182129 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 2036 features: 0.7925474643707275 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Changing Black hole for star 6, BH fitness -> -0.7866380665020001 | Star 6 fitness -> -0.7866380665020001
INFO:root:Fitness function with 2198 features: 1.1454825401306152 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 1971 features: 0.9203786849975586 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1974 features: 0.9889004230499268 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 2020 features: 1.1405410766601562 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 2140 features: 0.828876256942749 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1973 features: 1.2500300407409668 seconds | Log Likelihood (higher is better): -0.7876851698159119
INFO:root:Fitness function with 2014 features: 0.8276457786560059 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 2104 features: 1.255225658416748 seconds | Log Likelihood (higher is better): -0.7876851698159119
INFO:root:Fitness function with 1978 features: 1.2907538414001465 seconds | Log Likelihood (higher is better): -0.7876851698159135
INFO:root:Fitness function with 1982 features: 0.8318967819213867 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Changing Black hole for star 16, BH fitness -> -0.7866380665020001 | Star 16 fitness -> -0.7866380665020001
INFO:root:Fitness function with 2130 features: 0.9539399147033691 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1944 features: 0.9145472049713135 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 2189 features: 1.3045752048492432 seconds | Log Likelihood (higher is better): -0.7886576459591135
INFO:root:Fitness function with 1879 features: 0.725935697555542 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1978 features: 0.8417153358459473 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 2030 features: 0.9141485691070557 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 2031 features: 1.0076625347137451 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 2022 features: 0.9456305503845215 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Fitness function with 2162 features: 1.2841389179229736 seconds | Log Likelihood (higher is better): -0.7886864764991575
INFO:root:Fitness function with 2046 features: 0.9735004901885986 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 2063 features: 0.9097762107849121 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1978 features: 0.9700527191162109 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 2110 features: 0.8224320411682129 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 2161 features: 1.190845251083374 seconds | Log Likelihood (higher is better): -0.7886870510763777
INFO:root:Fitness function with 2075 features: 0.8024857044219971 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1897 features: 0.8378462791442871 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 2061 features: 1.023346185684204 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 1856 features: 1.1149425506591797 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 1955 features: 1.3592288494110107 seconds | Log Likelihood (higher is better): -0.7876851698159149
INFO:root:Fitness function with 1968 features: 0.8831665515899658 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 2337 features: 0.9420289993286133 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Fitness function with 1998 features: 0.9650824069976807 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 2142 features: 1.367689609527588 seconds | Log Likelihood (higher is better): -0.7886763096392841
INFO:root:Fitness function with 2007 features: 0.933201789855957 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 2061 features: 1.1199235916137695 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 2064 features: 0.7791051864624023 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1925 features: 0.8299357891082764 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1936 features: 0.8928205966949463 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1949 features: 1.1999733448028564 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 1984 features: 1.278085708618164 seconds | Log Likelihood (higher is better): -0.7886842265745087
INFO:root:Fitness function with 2128 features: 1.351179599761963 seconds | Log Likelihood (higher is better): -0.7885167363820317
INFO:root:Fitness function with 1878 features: 1.241257667541504 seconds | Log Likelihood (higher is better): -0.7886517546186346
INFO:root:Fitness function with 2005 features: 1.1885566711425781 seconds | Log Likelihood (higher is better): -0.7886812984463296
INFO:root:Fitness function with 1965 features: 0.9814350605010986 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1932 features: 1.337416172027588 seconds | Log Likelihood (higher is better): -0.7886665769244617
INFO:root:Fitness function with 1992 features: 0.9413318634033203 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1990 features: 0.8276777267456055 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 2050 features: 1.1780798435211182 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 1987 features: 0.8109726905822754 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 2040 features: 0.9247565269470215 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1934 features: 0.968580961227417 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 2196 features: 1.362701177597046 seconds | Log Likelihood (higher is better): -0.7886724412289973
INFO:root:Fitness function with 1986 features: 0.9552733898162842 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Iteration 7/25
INFO:root:Fitness function with 1604 features: 0.8267626762390137 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1590 features: 0.9329218864440918 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1680 features: 0.9048523902893066 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 1635 features: 1.1527519226074219 seconds | Log Likelihood (higher is better): -0.7876851698159119
INFO:root:Fitness function with 1661 features: 1.0707001686096191 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 1705 features: 0.8658952713012695 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 1596 features: 0.9163269996643066 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1669 features: 1.052863597869873 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 1611 features: 0.8283135890960693 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1677 features: 0.8984761238098145 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1597 features: 0.7673900127410889 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1690 features: 0.7560131549835205 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1580 features: 0.977564811706543 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 1624 features: 0.9263052940368652 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1684 features: 1.2579874992370605 seconds | Log Likelihood (higher is better): -0.7876851698159135
INFO:root:Fitness function with 1638 features: 0.7560305595397949 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 1982 features: 0.8519613742828369 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Fitness function with 1703 features: 0.9335265159606934 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1616 features: 0.8836302757263184 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 1745 features: 0.9616990089416504 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 1585 features: 0.8057034015655518 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1615 features: 1.0048120021820068 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 1619 features: 1.0694544315338135 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 1609 features: 0.8645205497741699 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1651 features: 0.7557587623596191 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1681 features: 1.2137553691864014 seconds | Log Likelihood (higher is better): -0.788678188116524
INFO:root:Fitness function with 1617 features: 1.0372626781463623 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 1617 features: 0.7779011726379395 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1634 features: 0.7236464023590088 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 1701 features: 0.8312177658081055 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 1654 features: 1.2429687976837158 seconds | Log Likelihood (higher is better): -0.7876851698159135
INFO:root:Fitness function with 1665 features: 0.8313207626342773 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1618 features: 0.8011138439178467 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Changing Black hole for star 32, BH fitness -> -0.7866380665020001 | Star 32 fitness -> -0.7866380665020001
INFO:root:Fitness function with 1608 features: 0.7540130615234375 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1514 features: 1.0356471538543701 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 1593 features: 1.0802435874938965 seconds | Log Likelihood (higher is better): -0.7886835411501087
INFO:root:Fitness function with 1617 features: 0.8085741996765137 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1720 features: 0.9739325046539307 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 1628 features: 0.8043599128723145 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1652 features: 1.161820411682129 seconds | Log Likelihood (higher is better): -0.7886868415388865
INFO:root:Fitness function with 1599 features: 0.862152099609375 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1636 features: 0.748690128326416 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 1632 features: 0.8458507061004639 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Fitness function with 1632 features: 0.8409724235534668 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1578 features: 0.8910267353057861 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1593 features: 0.8609578609466553 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1621 features: 0.9431111812591553 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 1685 features: 1.2309081554412842 seconds | Log Likelihood (higher is better): -0.7876851698159135
INFO:root:Fitness function with 1565 features: 1.1732628345489502 seconds | Log Likelihood (higher is better): -0.7885351024940084
INFO:root:Fitness function with 1619 features: 1.254209041595459 seconds | Log Likelihood (higher is better): -0.7886870356310094
INFO:root:Fitness function with 1618 features: 0.8948922157287598 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 1584 features: 0.8244261741638184 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1606 features: 0.8396849632263184 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1591 features: 1.109734296798706 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 1697 features: 0.8987951278686523 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1577 features: 0.9188683032989502 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1599 features: 0.8235116004943848 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Changing Black hole for star 56, BH fitness -> -0.7866380665020001 | Star 56 fitness -> -0.7866380665020001
INFO:root:Fitness function with 1623 features: 0.770869255065918 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 1726 features: 0.8472766876220703 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1639 features: 0.9065654277801514 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Iteration 8/25
INFO:root:Fitness function with 1298 features: 1.031071424484253 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 1351 features: 0.841726541519165 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Changing Black hole for star 1, BH fitness -> -0.7866380665020001 | Star 1 fitness -> -0.7866380665020001
INFO:root:Fitness function with 1335 features: 0.7516896724700928 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Changing Black hole for star 2, BH fitness -> -0.7866380665020001 | Star 2 fitness -> -0.7866380665020001
INFO:root:Fitness function with 1345 features: 1.1733381748199463 seconds | Log Likelihood (higher is better): -0.7886870354401216
INFO:root:Fitness function with 1354 features: 1.041621208190918 seconds | Log Likelihood (higher is better): -0.788687035953838
INFO:root:Fitness function with 1337 features: 0.8219075202941895 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1298 features: 0.7841935157775879 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1343 features: 1.0943937301635742 seconds | Log Likelihood (higher is better): -0.7886813476182247
INFO:root:Fitness function with 1326 features: 1.0227046012878418 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 1336 features: 0.8482587337493896 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1339 features: 0.9973061084747314 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 1400 features: 0.8524351119995117 seconds | Log Likelihood (higher is better): -0.7871076656847883
INFO:root:Fitness function with 1290 features: 0.9604382514953613 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 1349 features: 0.7858030796051025 seconds | Log Likelihood (higher is better): -0.7866380665020002
INFO:root:Fitness function with 1349 features: 1.0124201774597168 seconds | Log Likelihood (higher is better): -0.7880961358682774
INFO:root:Fitness function with 1310 features: 0.8068199157714844 seconds | Log Likelihood (higher is better): -0.7866380665020001
INFO:root:Changing Black hole for star 15, BH fitness -> -0.7866380665020001 | Star 15 fitness -> -0.7866380665020001
INFO:root:Fitness function with 1438 features: 0.844301700592041 seconds | Log Likelihood (higher is better): -0.7866380665020002
