Number of features,Number of samples,Execution time,Fitness,Train score,Test time,Number of trees
3069,402,1.7109,0.5852,0.0,0.0324,10
4019,402,1.8207,0.5083,0.0,0.0342,10
3408,402,1.7525,0.5751,0.0,0.0494,10
5161,402,1.9977,0.5198,0.0,0.0373,10
3099,402,1.7479,0.5385,0.0,0.0267,10
5629,402,2.0044,0.5181,0.0,0.053,10
4127,402,1.8401,0.561,0.0,0.0308,10
3947,402,1.8685,0.5642,0.0,0.03,10
3330,402,1.7878,0.5794,0.0,0.0216,10
2643,402,1.726,0.5544,0.0,0.0273,10
3955,402,1.8682,0.5606,0.0,0.0289,10
3750,402,1.7934,0.5012,0.0,0.0296,10
3109,402,1.7451,0.58,0.0,0.0302,10
3418,402,1.7863,0.5542,0.0,0.0236,10
4378,402,1.9011,0.5891,0.0,0.0337,10
4789,402,1.8999,0.5785,0.0,0.0333,10
4047,402,1.8189,0.5453,0.0,0.0349,10
5333,402,1.9356,0.5756,0.0,0.0679,10
4199,402,1.8606,0.5479,0.0,0.0369,10
5832,402,2.0465,0.5609,0.0,0.0576,10
5414,402,1.9484,0.5764,0.0,0.0397,10
4051,402,1.8485,0.5725,0.0,0.0464,10
2739,402,1.715,0.5243,0.0,0.0247,10
5644,402,1.9861,0.5632,0.0,0.0379,10
5506,402,1.9794,0.5623,0.0,0.0472,10
3987,402,1.906,0.5952,0.0,0.0308,10
4097,402,1.7803,0.5601,0.0,0.0269,10
3064,402,1.7702,0.5871,0.0,0.0287,10
3595,402,1.8066,0.5707,0.0,0.0432,10
3546,402,1.7866,0.5827,0.0,0.0325,10
3558,402,1.7609,0.5577,0.0,0.0309,10
3906,402,1.8451,0.5755,0.0,0.0378,10
5090,402,1.9415,0.5955,0.0,0.0424,10
5068,402,1.9221,0.5591,0.0,0.0387,10
4232,402,1.8135,0.5536,0.0,0.0289,10
3718,402,1.7702,0.5343,0.0,0.0311,10
3676,402,1.8474,0.5491,0.0,0.0513,10
4463,402,1.8946,0.5581,0.0,0.0352,10
5745,402,1.9508,0.5539,0.0,0.0481,10
2890,402,1.7215,0.5604,0.0,0.0238,10
4800,402,1.867,0.5831,0.0,0.0323,10
5491,402,1.9576,0.6018,0.0,0.0387,10
3458,402,1.7722,0.5523,0.0,0.0299,10
2899,402,1.6946,0.5881,0.0,0.0266,10
3953,402,1.8356,0.5166,0.0,0.0278,10
4123,402,1.8398,0.5499,0.0,0.0375,10
4214,402,1.8192,0.5665,0.0,0.0292,10
4203,402,1.7991,0.5718,0.0,0.0497,10
5056,402,1.9303,0.5782,0.0,0.0314,10
4786,402,1.8527,0.5197,0.0,0.0368,10
2614,402,1.6792,0.5891,0.0,0.0259,10
2702,402,1.6956,0.541,0.0,0.0229,10
4824,402,1.8783,0.5775,0.0,0.0398,10
4617,402,1.9013,0.562,0.0,0.0357,10
4864,402,1.8861,0.5823,0.0,0.0425,10
5713,402,1.9195,0.5572,0.0,0.0468,10
3539,402,1.766,0.593,0.0,0.0286,10
4843,402,1.908,0.5651,0.0,0.0608,10
4302,402,1.8031,0.5414,0.0,0.0324,10
3805,402,1.7744,0.592,0.0,0.0436,10
2867,402,1.7003,0.5444,0.0,0.0218,10
2895,402,1.6767,0.5615,0.0,0.0272,10
3801,402,1.7967,0.5715,0.0,0.05,10
3402,402,1.7844,0.5525,0.0,0.0306,10
4969,402,1.8641,0.551,0.0,0.0416,10
4393,402,1.8801,0.5886,0.0,0.0395,10
3000,402,1.7204,0.5647,0.0,0.0406,10
2634,402,1.6321,0.5822,0.0,0.0376,10
5038,402,1.9346,0.5551,0.0,0.0749,10
5249,402,1.9297,0.5501,0.0,0.043,10
3425,402,1.7559,0.5394,0.0,0.035,10
2968,402,1.7347,0.5792,0.0,0.0322,10
3791,402,1.8469,0.5588,0.0,0.0561,10
4291,402,1.8486,0.5421,0.0,0.0398,10
5303,402,1.9268,0.5607,0.0,0.042,10
3742,402,1.7796,0.5679,0.0,0.0303,10
5058,402,1.8806,0.5566,0.0,0.0331,10
5434,402,1.9427,0.5686,0.0,0.0374,10
3783,402,1.7705,0.5876,0.0,0.0444,10
5125,402,1.9004,0.5598,0.0,0.0302,10
3540,402,1.7997,0.561,0.0,0.0225,10
2893,402,1.7128,0.537,0.0,0.0193,10
5905,402,1.9674,0.5749,0.0,0.0497,10
3417,402,1.8091,0.5484,0.0,0.0359,10
5639,402,1.9747,0.5515,0.0,0.0407,10
3659,402,1.7798,0.5549,0.0,0.0277,10
3439,402,1.7624,0.5465,0.0,0.0322,10
5290,402,1.96,0.5615,0.0,0.0442,10
5471,402,1.9377,0.5556,0.0,0.0346,10
4980,402,1.8659,0.5951,0.0,0.0385,10
3619,402,1.8078,0.5374,0.0,0.0337,10
3951,402,1.8212,0.5769,0.0,0.0318,10
3739,402,1.7688,0.5685,0.0,0.0252,10
4434,402,1.8858,0.5589,0.0,0.0315,10
3547,402,1.7041,0.5697,0.0,0.0345,10
4566,402,1.862,0.5382,0.0,0.0281,10
4012,402,1.8263,0.5425,0.0,0.0283,10
3928,402,1.7988,0.5194,0.0,0.0339,10
3726,402,1.823,0.5613,0.0,0.0255,10
3463,402,1.7856,0.5692,0.0,0.0416,10
3810,402,1.8313,0.5749,0.0,0.044,10
3831,402,1.7762,0.5476,0.0,0.0372,10
3626,402,1.7525,0.56,0.0,0.0255,10
3719,402,1.7538,0.5679,0.0,0.0252,10
4089,402,1.8149,0.5688,0.0,0.0305,10
4266,402,1.851,0.5402,0.0,0.0436,10
3964,402,1.7794,0.555,0.0,0.029,10
4398,402,1.8383,0.5617,0.0,0.0347,10
3940,402,1.8519,0.5639,0.0,0.0302,10
4673,402,1.8284,0.5624,0.0,0.0311,10
4449,402,1.9235,0.5632,0.0,0.031,10
3967,402,1.8041,0.574,0.0,0.0282,10
3475,402,1.7714,0.5258,0.0,0.0302,10
4575,402,1.8947,0.5445,0.0,0.0458,10
4561,402,1.9191,0.5405,0.0,0.0341,10
3886,402,1.8131,0.578,0.0,0.0298,10
3963,402,1.8204,0.584,0.0,0.0341,10
3577,402,1.755,0.5651,0.0,0.0286,10
3716,402,1.7345,0.5601,0.0,0.0309,10
3766,402,1.7812,0.5702,0.0,0.055,10
3745,402,1.7859,0.4956,0.0,0.0406,10
3914,402,1.8337,0.5683,0.0,0.0472,10
4335,402,1.8824,0.572,0.0,0.028,10
4284,402,1.8347,0.5549,0.0,0.055,10
4037,402,1.8285,0.5801,0.0,0.0295,10
3786,402,1.8564,0.5764,0.0,0.0263,10
3835,402,1.8245,0.586,0.0,0.0263,10
4080,402,1.833,0.5427,0.0,0.029,10
4544,402,1.8404,0.5416,0.0,0.0306,10
3513,402,1.8398,0.5319,0.0,0.0355,10
4277,402,1.8528,0.5313,0.0,0.0343,10
4478,402,1.9296,0.5904,0.0,0.0347,10
3763,402,1.8333,0.5581,0.0,0.0384,10
3526,402,1.7992,0.5539,0.0,0.0339,10
3884,402,1.8834,0.597,0.0,0.0311,10
3964,402,1.8675,0.5592,0.0,0.031,10
3966,402,1.8409,0.5774,0.0,0.0367,10
4021,402,1.8463,0.5506,0.0,0.0447,10
4335,402,1.8521,0.5637,0.0,0.0385,10
4282,402,1.8651,0.5336,0.0,0.0379,10
3446,402,1.8163,0.578,0.0,0.0292,10
3449,402,1.816,0.5733,0.0,0.0261,10
4188,402,1.9068,0.5161,0.0,0.0296,10
4201,402,1.8988,0.5536,0.0,0.0448,10
4230,402,1.8726,0.5463,0.0,0.0272,10
4581,402,1.8228,0.5588,0.0,0.0315,10
3755,402,1.8363,0.5609,0.0,0.0299,10
4261,402,1.8738,0.5699,0.0,0.039,10
4087,402,1.8026,0.5331,0.0,0.044,10
3862,402,1.858,0.5803,0.0,0.0356,10
3547,402,1.767,0.532,0.0,0.0382,10
3533,402,1.7734,0.5391,0.0,0.0309,10
3916,402,1.83,0.5663,0.0,0.0413,10
3708,402,1.7972,0.5938,0.0,0.0247,10
4304,402,1.8425,0.5738,0.0,0.0309,10
4146,402,1.8429,0.5319,0.0,0.027,10
3579,402,1.8491,0.5314,0.0,0.05,10
3377,402,1.7823,0.5604,0.0,0.038,10
4362,402,1.846,0.5812,0.0,0.0324,10
4421,402,1.8481,0.5325,0.0,0.0368,10
3733,402,1.8079,0.583,0.0,0.0432,10
3524,402,1.8115,0.5665,0.0,0.0389,10
3787,402,1.821,0.5659,0.0,0.0303,10
3976,402,1.7825,0.5426,0.0,0.0438,10
4459,402,1.936,0.5437,0.0,0.0321,10
3765,402,1.7724,0.5121,0.0,0.0269,10
4332,402,1.8741,0.5398,0.0,0.0334,10
4484,402,1.8816,0.5851,0.0,0.0338,10
3887,402,1.831,0.5607,0.0,0.0309,10
4424,402,1.8561,0.5525,0.0,0.0414,10
3773,402,1.8283,0.5481,0.0,0.0431,10
3558,402,1.8068,0.5679,0.0,0.0244,10
5905,402,1.9625,0.5552,0.0,0.0456,10
3702,402,1.7889,0.5289,0.0,0.0276,10
4524,402,1.932,0.5456,0.0,0.0316,10
3874,402,1.8017,0.5312,0.0,0.032,10
3771,402,1.8426,0.5638,0.0,0.039,10
4408,402,1.8183,0.561,0.0,0.0358,10
4504,402,1.8901,0.5838,0.0,0.0302,10
4316,402,1.8874,0.5626,0.0,0.0323,10
3826,402,1.8128,0.5616,0.0,0.0252,10
3870,402,1.7904,0.5645,0.0,0.0292,10
3765,402,1.7885,0.5403,0.0,0.0267,10
4028,402,1.8171,0.569,0.0,0.0423,10
3706,402,1.7445,0.5702,0.0,0.0321,10
4110,402,1.8187,0.5913,0.0,0.0362,10
3891,402,1.7942,0.5112,0.0,0.0353,10
3821,402,1.8136,0.5478,0.0,0.0297,10
3781,402,1.8553,0.5333,0.0,0.0303,10
3705,402,1.7733,0.5669,0.0,0.029,10
3830,402,1.8635,0.5846,0.0,0.0291,10
3917,402,1.7937,0.5551,0.0,0.036,10
3755,402,2.1221,0.5464,0.0,0.0336,10
3748,402,2.1699,0.5478,0.0,0.0463,10
3947,402,2.2303,0.5445,0.0,0.0453,10
3973,402,2.0298,0.5483,0.0,0.0314,10
3928,402,1.7734,0.5563,0.0,0.025,10
4061,402,1.8163,0.5498,0.0,0.0341,10
3841,402,1.8088,0.5705,0.0,0.0236,10
4147,402,1.8724,0.5181,0.0,0.0362,10
4092,402,1.8529,0.5736,0.0,0.0399,10
3822,402,1.816,0.5701,0.0,0.0261,10
3659,402,1.8125,0.585,0.0,0.0247,10
4148,402,1.8514,0.5537,0.0,0.0316,10
4153,402,1.8246,0.5461,0.0,0.0268,10
3869,402,1.839,0.5384,0.0,0.0291,10
3889,402,1.7936,0.5801,0.0,0.0316,10
3702,402,1.8066,0.5506,0.0,0.0325,10
3796,402,1.8385,0.5752,0.0,0.0382,10
3783,402,1.8143,0.5498,0.0,0.0283,10
3807,402,1.7851,0.5642,0.0,0.0278,10
3811,402,1.8323,0.533,0.0,0.0345,10
4005,402,1.7907,0.5745,0.0,0.0306,10
3986,402,1.8726,0.5407,0.0,0.0351,10
3902,402,1.8152,0.5357,0.0,0.0371,10
3776,402,1.8319,0.5749,0.0,0.0298,10
3813,402,1.8278,0.5683,0.0,0.03,10
3922,402,1.8359,0.5699,0.0,0.0437,10
4120,402,1.8642,0.5549,0.0,0.0427,10
3675,402,1.7691,0.5458,0.0,0.026,10
4015,402,1.8228,0.566,0.0,0.0321,10
4093,402,1.8424,0.5757,0.0,0.0294,10
3841,402,1.7827,0.5455,0.0,0.0299,10
3713,402,1.8008,0.5738,0.0,0.0477,10
3826,402,1.7773,0.5787,0.0,0.0291,10
3865,402,1.8423,0.535,0.0,0.0337,10
3859,402,1.8021,0.5585,0.0,0.0306,10
3887,402,1.8421,0.5211,0.0,0.0281,10
4009,402,1.8709,0.5365,0.0,0.0322,10
3988,402,1.8325,0.5527,0.0,0.03,10
3692,402,1.7863,0.5527,0.0,0.0243,10
3640,402,1.7783,0.5538,0.0,0.0245,10
3960,402,1.8217,0.5731,0.0,0.0295,10
3977,402,1.8086,0.5129,0.0,0.0275,10
3937,402,1.7949,0.5183,0.0,0.0313,10
4173,402,1.8462,0.5716,0.0,0.0324,10
3860,402,1.763,0.5498,0.0,0.0467,10
3974,402,1.8262,0.5502,0.0,0.0295,10
3962,402,1.8022,0.5872,0.0,0.0483,10
3822,402,1.7998,0.5441,0.0,0.0244,10
3777,402,1.7944,0.5489,0.0,0.0306,10
3716,402,1.8017,0.5925,0.0,0.0354,10
3881,402,1.8317,0.5234,0.0,0.0259,10
3750,402,1.8186,0.5774,0.0,0.0255,10
4043,402,1.8722,0.5654,0.0,0.0411,10
4039,402,1.8461,0.59,0.0,0.0279,10
3831,402,1.8319,0.5564,0.0,0.0298,10
3742,402,1.8769,0.5498,0.0,0.034,10
4011,402,1.8697,0.5502,0.0,0.0628,10
4046,402,1.8649,0.5652,0.0,0.0408,10
3779,402,1.8805,0.5773,0.0,0.0331,10
3794,402,1.8207,0.5748,0.0,0.0289,10
3752,402,1.7826,0.5842,0.0,0.0313,10
3913,402,1.8366,0.5391,0.0,0.0621,10
4068,402,1.8853,0.5514,0.0,0.0304,10
3856,402,1.8613,0.5572,0.0,0.0446,10
4073,402,1.8162,0.505,0.0,0.039,10
4084,402,1.8685,0.5261,0.0,0.0302,10
3878,402,1.8504,0.5694,0.0,0.0302,10
4103,402,1.8936,0.545,0.0,0.0373,10
3846,402,1.8301,0.5397,0.0,0.0266,10
3683,402,1.8285,0.5673,0.0,0.0381,10
5905,402,1.9917,0.596,0.0,0.0373,10
3784,402,1.8311,0.5617,0.0,0.0329,10
4043,402,1.8674,0.5573,0.0,0.049,10
3788,402,1.8165,0.5755,0.0,0.0336,10
3836,402,1.8398,0.5463,0.0,0.0288,10
4091,402,1.8469,0.5552,0.0,0.0302,10
4080,402,1.832,0.5633,0.0,0.0344,10
4102,402,1.8992,0.5724,0.0,0.0375,10
3793,402,1.8593,0.5593,0.0,0.0254,10
3879,402,1.8122,0.5574,0.0,0.028,10
3754,402,1.8848,0.5228,0.0,0.0282,10
3902,402,1.7882,0.5489,0.0,0.0528,10
3836,402,1.7914,0.5433,0.0,0.0293,10
3966,402,1.8173,0.5607,0.0,0.0303,10
3854,402,1.8561,0.5481,0.0,0.0337,10
3817,402,1.8396,0.5764,0.0,0.0332,10
3810,402,1.8209,0.5343,0.0,0.0283,10
3783,402,1.7995,0.5685,0.0,0.0312,10
3825,402,1.8206,0.5662,0.0,0.0302,10
3747,402,1.851,0.5867,0.0,0.0297,10
3831,402,1.8238,0.559,0.0,0.039,10
3731,402,1.8529,0.5049,0.0,0.0279,10
3857,402,1.8495,0.565,0.0,0.0294,10
3840,402,1.8416,0.5594,0.0,0.0405,10
3847,402,1.848,0.5297,0.0,0.0463,10
3949,402,1.8542,0.5692,0.0,0.0262,10
3773,402,1.8456,0.6015,0.0,0.0344,10
3921,402,1.8671,0.5643,0.0,0.041,10
3896,402,1.8345,0.5783,0.0,0.0296,10
3753,402,1.8326,0.5705,0.0,0.0284,10
3749,402,1.8125,0.5605,0.0,0.032,10
3945,402,1.8635,0.5702,0.0,0.0394,10
3946,402,1.8366,0.5346,0.0,0.0228,10
3791,402,1.8247,0.5747,0.0,0.0326,10
3832,402,1.8532,0.5543,0.0,0.0302,10
3807,402,1.8718,0.5722,0.0,0.0416,10
3814,402,1.8526,0.5711,0.0,0.0308,10
3855,402,1.8545,0.5421,0.0,0.0507,10
3815,402,1.8493,0.588,0.0,0.0332,10
3741,402,1.8067,0.5571,0.0,0.0384,10
3930,402,1.7808,0.5593,0.0,0.0318,10
3925,402,1.8167,0.5547,0.0,0.0317,10
3850,402,1.8168,0.5519,0.0,0.0265,10
3794,402,1.8208,0.545,0.0,0.027,10
3861,402,1.8209,0.5683,0.0,0.053,10
3883,402,1.766,0.5764,0.0,0.026,10
3901,402,1.8451,0.5543,0.0,0.0277,10
3744,402,1.788,0.5593,0.0,0.0291,10
3850,402,1.8222,0.5738,0.0,0.0286,10
3917,402,1.8302,0.5858,0.0,0.0347,10
3864,402,1.8384,0.5586,0.0,0.0337,10
3854,402,1.8328,0.5463,0.0,0.0323,10
3817,402,1.7907,0.5766,0.0,0.044,10
3851,402,1.8451,0.5462,0.0,0.0354,10
3809,402,1.8202,0.5692,0.0,0.0313,10
3824,402,1.8082,0.5365,0.0,0.0293,10
3920,402,1.8432,0.5599,0.0,0.0466,10
3912,402,1.8015,0.5612,0.0,0.0257,10
3775,402,1.8058,0.5586,0.0,0.0311,10
3778,402,1.8068,0.5228,0.0,0.0343,10
3922,402,1.8491,0.5324,0.0,0.0318,10
3861,402,1.8552,0.5779,0.0,0.0384,10
3853,402,1.7529,0.5375,0.0,0.0357,10
4000,402,1.8266,0.5288,0.0,0.0327,10
3888,402,1.7816,0.5505,0.0,0.0307,10
3905,402,1.8149,0.5622,0.0,0.0299,10
3891,402,1.8064,0.6331,0.0,0.0344,10
3859,402,1.8429,0.5849,0.0,0.0297,10
3812,402,1.8231,0.5557,0.0,0.0304,10
3741,402,1.7881,0.6109,0.0,0.0413,10
3810,402,1.7834,0.5283,0.0,0.0352,10
3774,402,1.7953,0.5782,0.0,0.0414,10
3898,402,1.8146,0.5634,0.0,0.0322,10
3852,402,1.8216,0.5321,0.0,0.0262,10
3774,402,1.8005,0.5378,0.0,0.0341,10
3776,402,1.8613,0.582,0.0,0.0295,10
3879,402,1.9078,0.5874,0.0,0.0371,10
3938,402,1.7741,0.5569,0.0,0.0295,10
3833,402,1.768,0.5283,0.0,0.051,10
3835,402,1.7878,0.5426,0.0,0.0292,10
3857,402,1.8009,0.5296,0.0,0.0308,10
3789,402,1.778,0.5541,0.0,0.0332,10
3875,402,1.8027,0.5417,0.0,0.0281,10
3803,402,1.807,0.5434,0.0,0.0384,10
3899,402,1.8559,0.5339,0.0,0.0399,10
3960,402,1.8444,0.5335,0.0,0.0557,10
3856,402,1.7962,0.5413,0.0,0.0514,10
3918,402,1.816,0.5551,0.0,0.0358,10
3855,402,1.7974,0.5476,0.0,0.0269,10
3774,402,1.8056,0.5123,0.0,0.0284,10
5905,402,2.07,0.5909,0.0,0.0334,10
3779,402,1.8191,0.5582,0.0,0.0475,10
3911,402,1.8672,0.5632,0.0,0.0272,10
3782,402,1.8245,0.569,0.0,0.0304,10
3851,402,1.8336,0.5575,0.0,0.0323,10
3873,402,1.8433,0.5524,0.0,0.033,10
3962,402,1.8488,0.5444,0.0,0.0277,10
3885,402,1.7785,0.603,0.0,0.0363,10
3795,402,1.8354,0.5155,0.0,0.0303,10
3163,402,1.8162,0.5524,0.0,0.0365,10
3029,402,1.7317,0.5396,0.0,0.0244,10
3143,402,1.7401,0.5459,0.0,0.0254,10
3048,402,1.7528,0.5573,0.0,0.0312,10
3147,402,1.6994,0.5138,0.0,0.0249,10
3077,402,1.753,0.5837,0.0,0.0264,10
3076,402,1.6791,0.56,0.0,0.0211,10
3060,402,1.715,0.5588,0.0,0.0214,10
3054,402,1.7064,0.5628,0.0,0.0215,10
3157,402,1.7446,0.5389,0.0,0.0517,10
2995,402,1.7219,0.5753,0.0,0.0371,10
3092,402,1.7329,0.5814,0.0,0.0268,10
3031,402,1.7609,0.5479,0.0,0.0272,10
3083,402,1.7386,0.5585,0.0,0.0251,10
3087,402,1.7402,0.5325,0.0,0.031,10
3146,402,1.7287,0.5506,0.0,0.0371,10
3034,402,1.7794,0.5612,0.0,0.0347,10
3046,402,1.7644,0.5661,0.0,0.0341,10
3081,402,1.7307,0.5526,0.0,0.0252,10
3099,402,1.7572,0.5456,0.0,0.0302,10
3011,402,1.7282,0.5933,0.0,0.0263,10
3032,402,1.7337,0.5805,0.0,0.0336,10
3100,402,1.7083,0.561,0.0,0.0208,10
3148,402,1.7465,0.5557,0.0,0.0465,10
3101,402,1.7301,0.5686,0.0,0.0251,10
3027,402,1.6844,0.5659,0.0,0.0282,10
3098,402,1.742,0.5815,0.0,0.0362,10
3073,402,1.7177,0.5499,0.0,0.0247,10
3092,402,1.7493,0.5704,0.0,0.0346,10
3078,402,1.714,0.5655,0.0,0.0236,10
3038,402,1.7593,0.5944,0.0,0.0245,10
3118,402,1.7163,0.551,0.0,0.0323,10
3153,402,1.7227,0.5655,0.0,0.022,10
3062,402,1.7308,0.5944,0.0,0.0284,10
3084,402,1.6767,0.5499,0.0,0.0344,10
3149,402,1.7694,0.5423,0.0,0.0367,10
3127,402,1.7555,0.555,0.0,0.0379,10
3122,402,1.7707,0.5502,0.0,0.0277,10
3081,402,1.7901,0.5563,0.0,0.0259,10
3084,402,1.7112,0.5707,0.0,0.0258,10
3122,402,1.7258,0.5478,0.0,0.0246,10
3087,402,1.6926,0.5703,0.0,0.0258,10
3069,402,1.7263,0.5252,0.0,0.0437,10
3061,402,1.7466,0.5426,0.0,0.0372,10
3080,402,1.7063,0.5727,0.0,0.0285,10
3059,402,1.7128,0.5748,0.0,0.0189,10
3069,402,1.7132,0.5514,0.0,0.0536,10
3146,402,1.7757,0.5524,0.0,0.0216,10
3167,402,1.7219,0.5005,0.0,0.0295,10
3067,402,1.7004,0.5684,0.0,0.0242,10
3106,402,1.713,0.5764,0.0,0.0271,10
3102,402,1.736,0.5855,0.0,0.0483,10
3078,402,1.7297,0.5708,0.0,0.0213,10
3102,402,1.7296,0.5326,0.0,0.0186,10
3129,402,1.741,0.5802,0.0,0.0338,10
3105,402,1.7244,0.5897,0.0,0.0246,10
3131,402,1.7855,0.5359,0.0,0.0294,10
3891,402,1.8284,0.6127,0.0,0.0344,10
3126,402,1.7674,0.5343,0.0,0.0313,10
3095,402,1.6985,0.551,0.0,0.0335,10
3066,402,1.759,0.546,0.0,0.0282,10
3050,402,1.7599,0.5652,0.0,0.0256,10
3043,402,1.7697,0.5851,0.0,0.0251,10
3096,402,1.7482,0.5514,0.0,0.0234,10
3052,402,1.7421,0.5723,0.0,0.0249,10
3092,402,1.7608,0.5345,0.0,0.0261,10
2989,402,1.7728,0.5422,0.0,0.0494,10
3121,402,1.8299,0.5139,0.0,0.0283,10
3158,402,1.7348,0.5871,0.0,0.0259,10
3091,402,1.745,0.5676,0.0,0.0231,10
3089,402,1.7815,0.5754,0.0,0.0295,10
3087,402,1.8122,0.5388,0.0,0.0296,10
3070,402,1.7275,0.561,0.0,0.0247,10
3172,402,1.7771,0.5528,0.0,0.0579,10
3113,402,1.772,0.5769,0.0,0.0268,10
3118,402,1.7925,0.5755,0.0,0.0382,10
3053,402,1.7634,0.5753,0.0,0.0282,10
3050,402,1.7235,0.554,0.0,0.0223,10
3126,402,1.7515,0.5767,0.0,0.0221,10
3070,402,1.783,0.5445,0.0,0.0276,10
3122,402,1.6927,0.5896,0.0,0.0356,10
3868,402,1.8166,0.5675,0.0,0.0291,10
3037,402,1.7692,0.5658,0.0,0.0226,10
3136,402,1.8747,0.549,0.0,0.0297,10
3114,402,1.7721,0.54,0.0,0.0266,10
3078,402,1.7641,0.5432,0.0,0.0436,10
3134,402,1.75,0.5633,0.0,0.0236,10
3174,402,1.7711,0.577,0.0,0.0224,10
3126,402,1.8124,0.574,0.0,0.0229,10
3103,402,1.788,0.5548,0.0,0.0298,10
2750,402,1.6941,0.556,0.0,0.0277,10
2708,402,1.7407,0.5851,0.0,0.0234,10
2773,402,1.7699,0.5294,0.0,0.0232,10
2759,402,1.7151,0.5574,0.0,0.0236,10
2775,402,1.7425,0.5067,0.0,0.0247,10
2741,402,1.711,0.5682,0.0,0.0317,10
2786,402,1.7471,0.5654,0.0,0.0224,10
2775,402,1.7226,0.5638,0.0,0.0285,10
2752,402,1.7212,0.5083,0.0,0.0214,10
2773,402,1.7592,0.56,0.0,0.0302,10
2711,402,1.7168,0.5395,0.0,0.0169,10
2833,402,1.7167,0.5781,0.0,0.023,10
2723,402,1.6783,0.5666,0.0,0.0194,10
2785,402,1.7312,0.5392,0.0,0.0208,10
2795,402,1.6915,0.5599,0.0,0.0241,10
2776,402,1.7321,0.5385,0.0,0.0235,10
2752,402,1.7401,0.5603,0.0,0.0197,10
2690,402,1.7533,0.5691,0.0,0.0223,10
2752,402,1.7286,0.5709,0.0,0.0224,10
2726,402,1.716,0.5516,0.0,0.0221,10
2684,402,1.7369,0.5499,0.0,0.023,10
2723,402,1.7433,0.5396,0.0,0.0226,10
2729,402,1.6887,0.5671,0.0,0.0241,10
2774,402,1.6913,0.5549,0.0,0.0204,10
2794,402,1.7258,0.5452,0.0,0.0224,10
2781,402,1.7843,0.5794,0.0,0.0476,10
2777,402,1.7324,0.5509,0.0,0.0225,10
2767,402,1.7042,0.5761,0.0,0.0241,10
2749,402,1.7206,0.5959,0.0,0.0209,10
2742,402,1.7655,0.5392,0.0,0.0206,10
2798,402,1.6646,0.5389,0.0,0.0263,10
2773,402,1.6779,0.5384,0.0,0.023,10
2782,402,1.7048,0.5827,0.0,0.0227,10
2832,402,1.7029,0.552,0.0,0.0284,10
2760,402,1.6619,0.5996,0.0,0.0213,10
2777,402,1.7285,0.5189,0.0,0.0226,10
2786,402,1.7203,0.567,0.0,0.0318,10
2735,402,1.7193,0.5506,0.0,0.0325,10
2751,402,1.5608,0.5514,0.0,0.021,10
2749,402,1.7143,0.5748,0.0,0.0408,10
2784,402,1.7308,0.5305,0.0,0.0292,10
2793,402,1.6866,0.5412,0.0,0.0299,10
2771,402,1.7305,0.5833,0.0,0.0684,10
2766,402,1.693,0.522,0.0,0.0322,10
2744,402,1.6911,0.5632,0.0,0.0251,10
2767,402,1.6569,0.5428,0.0,0.0216,10
2778,402,1.6788,0.5471,0.0,0.0181,10
2794,402,1.6904,0.5324,0.0,0.0206,10
2756,402,1.7047,0.5416,0.0,0.0231,10
2732,402,1.7046,0.581,0.0,0.0292,10
2709,402,1.7029,0.5453,0.0,0.0254,10
2758,402,1.7757,0.542,0.0,0.0229,10
2742,402,1.706,0.556,0.0,0.0297,10
2707,402,1.7181,0.5208,0.0,0.0229,10
2779,402,1.6628,0.5471,0.0,0.0248,10
2831,402,1.7258,0.5475,0.0,0.0317,10
2770,402,1.7098,0.5147,0.0,0.0229,10
3891,402,1.8213,0.5741,0.0,0.0368,10
2796,402,1.7284,0.5854,0.0,0.0502,10
2763,402,1.6858,0.5521,0.0,0.0193,10
2728,402,1.6985,0.5788,0.0,0.0206,10
2729,402,1.7034,0.5308,0.0,0.0199,10
2789,402,1.7092,0.537,0.0,0.0231,10
2786,402,1.6837,0.5752,0.0,0.022,10
2770,402,1.717,0.5713,0.0,0.0307,10
2759,402,1.7031,0.5628,0.0,0.0209,10
2723,402,1.7135,0.5913,0.0,0.0377,10
2740,402,1.7236,0.5429,0.0,0.0229,10
2762,402,1.6505,0.5913,0.0,0.022,10
2777,402,1.7004,0.5612,0.0,0.023,10
2760,402,1.6996,0.5756,0.0,0.0332,10
2764,402,1.7197,0.5427,0.0,0.0217,10
2776,402,1.6733,0.5609,0.0,0.0199,10
2799,402,1.6979,0.5381,0.0,0.0298,10
2765,402,1.6572,0.538,0.0,0.0259,10
2785,402,1.6911,0.5644,0.0,0.0221,10
2744,402,1.6722,0.5692,0.0,0.0304,10
2775,402,1.718,0.5397,0.0,0.0246,10
2739,402,1.6536,0.5166,0.0,0.0252,10
2759,402,1.7178,0.5675,0.0,0.0244,10
2774,402,1.7482,0.5123,0.0,0.0203,10
3026,402,1.7218,0.5718,0.0,0.0246,10
2724,402,1.6565,0.542,0.0,0.0182,10
2758,402,1.728,0.5495,0.0,0.0233,10
2783,402,1.7299,0.5614,0.0,0.0273,10
2752,402,1.6957,0.5392,0.0,0.0256,10
2782,402,1.7046,0.5246,0.0,0.0237,10
2822,402,1.7117,0.5563,0.0,0.0249,10
2805,402,1.6919,0.5607,0.0,0.0246,10
2782,402,1.7046,0.5467,0.0,0.0442,10
2637,402,1.7456,0.5274,0.0,0.0188,10
2610,402,1.6873,0.5652,0.0,0.0246,10
