Number of features,Number of samples,Execution time,Fitness,Train score,Number of clusters,Algorithm,Scoring method
929,582,0.1673,0.5471,0.0,2,1,1
1732,510,0.186,0.6191,0.0,2,1,1
1227,510,0.1585,0.6146,0.0,2,1,1
1538,403,0.198,0.5015,0.0,2,1,1
2609,403,0.2185,0.5613,0.0,2,1,1
563,510,0.1159,0.6147,0.0,2,1,1
4536,510,0.4022,0.6122,0.0,2,1,1
965,582,0.1631,0.548,0.0,2,1,1
1094,582,0.1582,0.5063,0.0,2,1,1
7583,403,0.5862,0.5652,0.0,2,1,1
951,582,0.1804,0.5532,0.0,2,1,1
166,403,0.0777,0.5865,0.0,2,1,1
235,403,0.0784,0.5761,0.0,2,1,1
2485,403,0.2274,0.5563,0.0,2,1,1
2203,582,0.2905,0.5063,0.0,2,1,1
3605,510,0.3603,0.6132,0.0,2,1,1
110,403,0.0723,0.5761,0.0,2,1,1
936,582,0.1483,0.5063,0.0,2,1,1
1428,510,0.1612,0.616,0.0,2,1,1
3291,582,0.3136,0.5063,0.0,2,1,1
1038,510,0.1411,0.6255,0.0,2,1,1
183,403,0.0751,0.581,0.0,2,1,1
698,510,0.1235,0.7266,0.0,2,1,1
120,403,0.0723,0.5888,0.0,2,1,1
699,403,0.1115,0.5741,0.0,2,1,1
439,510,0.1283,0.7331,0.0,2,1,1
472,510,0.0944,0.742,0.0,2,1,1
1256,582,0.1943,0.5063,0.0,2,1,1
319,403,0.0921,0.5691,0.0,2,1,1
1225,582,0.1789,0.5063,0.0,2,1,1
875,403,0.1142,0.5857,0.0,2,1,1
1102,582,0.1942,0.5541,0.0,2,1,1
1799,510,0.2261,0.6215,0.0,2,1,1
436,510,0.1068,0.7197,0.0,2,1,1
2584,403,0.2707,0.5015,0.0,2,1,1
1008,403,0.1302,0.5563,0.0,2,1,1
231,403,0.0977,0.568,0.0,2,1,1
97,403,0.0762,0.5855,0.0,2,1,1
181,403,0.0711,0.5796,0.0,2,1,1
607,510,0.1072,0.722,0.0,2,1,1
124,403,0.081,0.5877,0.0,2,1,1
220,403,0.0812,0.5625,0.0,2,1,1
1134,582,0.1811,0.5063,0.0,2,1,1
8996,582,1.0615,0.5063,0.0,2,1,1
1265,510,0.1727,0.61,0.0,2,1,1
3932,510,0.3623,0.6076,0.0,2,1,1
5717,403,0.3595,0.5664,0.0,2,1,1
408,403,0.0861,0.5581,0.0,2,1,1
174,403,0.1246,0.5015,0.0,2,1,1
1806,582,0.242,0.5063,0.0,2,1,1
992,582,0.1546,0.5063,0.0,2,1,1
5081,403,0.354,0.5676,0.0,2,1,1
2709,403,0.2589,0.5015,0.0,2,1,1
5083,403,0.4201,0.5652,0.0,2,1,1
839,510,0.1319,0.7336,0.0,2,1,1
199,403,0.0761,0.5588,0.0,2,1,1
1112,582,0.1484,0.5063,0.0,2,1,1
956,582,0.2304,0.5558,0.0,2,1,1
888,510,0.1316,0.6147,0.0,2,1,1
752,403,0.1335,0.5578,0.0,2,1,1
106,403,0.0692,0.5832,0.0,2,1,1
136,403,0.078,0.565,0.0,2,1,1
563,403,0.089,0.5737,0.0,2,1,1
2424,403,0.2131,0.561,0.0,2,1,1
947,582,0.167,0.543,0.0,2,1,1
7704,582,0.9336,0.5063,0.0,2,1,1
7601,582,0.964,0.5063,0.0,2,1,1
1070,582,0.1671,0.5393,0.0,2,1,1
1399,510,0.1649,0.7281,0.0,2,1,1
303,403,0.0892,0.5817,0.0,2,1,1
1536,510,0.1646,0.61,0.0,2,1,1
1266,510,0.1654,0.6883,0.0,2,1,1
995,582,0.1783,0.5438,0.0,2,1,1
766,510,0.1089,0.685,0.0,2,1,1
1001,582,0.1525,0.5248,0.0,2,1,1
1256,510,0.1514,0.6152,0.0,2,1,1
282,403,0.0837,0.5865,0.0,2,1,1
267,403,0.0855,0.5792,0.0,2,1,1
7401,403,0.5958,0.563,0.0,2,1,1
7998,510,0.7118,0.6119,0.0,2,1,1
117,403,0.0739,0.5726,0.0,2,1,1
261,403,0.0832,0.5652,0.0,2,1,1
909,582,0.1599,0.5393,0.0,2,1,1
8124,510,0.565,0.6082,0.0,2,1,1
590,510,0.1278,0.7425,0.0,2,1,1
2495,510,0.2274,0.6117,0.0,2,1,1
725,510,0.1136,0.7271,0.0,2,1,1
4576,510,0.428,0.6082,0.0,2,1,1
2719,403,0.2108,0.5658,0.0,2,1,1
1594,403,0.1567,0.5637,0.0,2,1,1
1662,510,0.1927,0.7244,0.0,2,1,1
956,582,0.1355,0.541,0.0,2,1,1
1269,582,0.1963,0.5469,0.0,2,1,1
869,510,0.1237,0.7168,0.0,2,1,1
3965,403,0.2734,0.5538,0.0,2,1,1
3084,403,0.2381,0.5558,0.0,2,1,1
6583,510,0.5236,0.6065,0.0,2,1,1
116,403,0.0679,0.5961,0.0,2,1,1
160,403,0.0805,0.5912,0.0,2,1,1
1930,582,0.2283,0.5063,0.0,2,1,1
547,403,0.0785,0.5002,0.0,2,1,1
5095,510,0.4507,0.6098,0.0,2,1,1
1079,403,0.1139,0.5777,0.0,2,1,1
1592,510,0.2093,0.7106,0.0,2,1,1
1108,582,0.2011,0.5208,0.0,2,1,1
686,510,0.1283,0.725,0.0,2,1,1
1297,510,0.1502,0.69,0.0,2,1,1
380,403,0.0978,0.5822,0.0,2,1,1
7601,582,0.7275,0.5063,0.0,2,1,1
3822,510,0.3828,0.6109,0.0,2,1,1
1043,582,0.1891,0.537,0.0,2,1,1
995,582,0.1602,0.5063,0.0,2,1,1
1017,582,0.2054,0.5379,0.0,2,1,1
726,510,0.1137,0.6069,0.0,2,1,1
583,510,0.1139,0.7365,0.0,2,1,1
948,582,0.1413,0.5063,0.0,2,1,1
452,510,0.0983,0.74,0.0,2,1,1
5772,510,0.4785,0.6109,0.0,2,1,1
4713,403,0.2832,0.5002,0.0,2,1,1
925,582,0.1521,0.5047,0.0,2,1,1
1154,582,0.1783,0.5063,0.0,2,1,1
1582,510,0.1731,0.7082,0.0,2,1,1
1228,510,0.1487,0.6922,0.0,2,1,1
874,403,0.1137,0.5539,0.0,2,1,1
220,403,0.0805,0.5519,0.0,2,1,1
259,403,0.0866,0.5644,0.0,2,1,1
153,403,0.0801,0.5608,0.0,2,1,1
4970,582,0.4426,0.5063,0.0,2,1,1
709,510,0.1278,0.7216,0.0,2,1,1
443,510,0.0979,0.7469,0.0,2,1,1
1853,510,0.21,0.7096,0.0,2,1,1
389,403,0.0889,0.58,0.0,2,1,1
1089,582,0.1654,0.5063,0.0,2,1,1
1447,582,0.2093,0.5693,0.0,2,1,1
114,403,0.0752,0.5918,0.0,2,1,1
152,403,0.0713,0.5859,0.0,2,1,1
3037,582,0.3322,0.5063,0.0,2,1,1
2258,582,0.2411,0.5063,0.0,2,1,1
1258,582,0.1716,0.5063,0.0,2,1,1
158,403,0.0806,0.578,0.0,2,1,1
933,582,0.1559,0.5063,0.0,2,1,1
962,582,0.199,0.5464,0.0,2,1,1
658,403,0.1568,0.5015,0.0,2,1,1
1768,582,0.2064,0.5063,0.0,2,1,1
1760,510,0.2319,0.7161,0.0,2,1,1
107,403,0.074,0.5903,0.0,2,1,1
970,582,0.1649,0.5418,0.0,2,1,1
965,582,0.1395,0.5063,0.0,2,1,1
979,582,0.1589,0.5336,0.0,2,1,1
276,403,0.0813,0.5795,0.0,2,1,1
105,403,0.0747,0.5917,0.0,2,1,1
4742,510,0.475,0.6083,0.0,2,1,1
1093,510,0.1448,0.7336,0.0,2,1,1
1841,403,0.1892,0.5602,0.0,2,1,1
966,582,0.1804,0.5058,0.0,2,1,1
899,510,0.1297,0.7244,0.0,2,1,1
3510,510,0.335,0.6111,0.0,2,1,1
1645,403,0.1597,0.57,0.0,2,1,1
7662,510,0.7276,0.6065,0.0,2,1,1
1796,582,0.2111,0.5063,0.0,2,1,1
1409,510,0.1693,0.6126,0.0,2,1,1
1495,582,0.2238,0.5063,0.0,2,1,1
1013,582,0.1735,0.5244,0.0,2,1,1
2559,582,0.2653,0.5063,0.0,2,1,1
116,403,0.0667,0.5701,0.0,2,1,1
1887,582,0.235,0.5063,0.0,2,1,1
915,582,0.1741,0.5233,0.0,2,1,1
1728,582,0.2391,0.5503,0.0,2,1,1
965,582,0.1639,0.5334,0.0,2,1,1
1320,582,0.1798,0.5063,0.0,2,1,1
6922,403,0.5181,0.5641,0.0,2,1,1
2578,582,0.3376,0.5063,0.0,2,1,1
137,403,0.0843,0.5739,0.0,2,1,1
1442,582,0.1792,0.5063,0.0,2,1,1
1332,510,0.1564,0.7148,0.0,2,1,1
1665,403,0.1696,0.5651,0.0,2,1,1
245,403,0.0759,0.581,0.0,2,1,1
95,403,0.0724,0.5903,0.0,2,1,1
5398,403,0.4326,0.5572,0.0,2,1,1
204,403,0.0925,0.5824,0.0,2,1,1
803,403,0.1123,0.5735,0.0,2,1,1
1397,582,0.1792,0.5063,0.0,2,1,1
941,582,0.135,0.5063,0.0,2,1,1
1415,582,0.2064,0.5063,0.0,2,1,1
1850,510,0.2274,0.6119,0.0,2,1,1
8466,510,0.809,0.6088,0.0,2,1,1
455,510,0.1021,0.7372,0.0,2,1,1
854,582,0.14,0.5063,0.0,2,1,1
285,403,0.0826,0.5641,0.0,2,1,1
8623,403,0.5724,0.5611,0.0,2,1,1
131,403,0.0746,0.5904,0.0,2,1,1
1355,510,0.1505,0.6119,0.0,2,1,1
127,403,0.0719,0.5769,0.0,2,1,1
1930,582,0.2085,0.5063,0.0,2,1,1
6767,582,0.5847,0.5063,0.0,2,1,1
109,403,0.0698,0.5863,0.0,2,1,1
2770,403,0.2017,0.5002,0.0,2,1,1
1153,510,0.1495,0.7115,0.0,2,1,1
573,510,0.1057,0.7419,0.0,2,1,1
139,403,0.0768,0.5659,0.0,2,1,1
993,582,0.1455,0.5063,0.0,2,1,1
3854,403,0.2621,0.5702,0.0,2,1,1
958,582,0.1554,0.5063,0.0,2,1,1
1370,510,0.1585,0.6175,0.0,2,1,1
288,403,0.0875,0.5849,0.0,2,1,1
1711,510,0.1893,0.6188,0.0,2,1,1
220,403,0.1331,0.5015,0.0,2,1,1
1821,582,0.239,0.5063,0.0,2,1,1
4080,510,0.3638,0.6137,0.0,2,1,1
263,403,0.0794,0.5826,0.0,2,1,1
7496,403,0.5797,0.563,0.0,2,1,1
1138,403,0.1173,0.5603,0.0,2,1,1
1597,510,0.1747,0.7162,0.0,2,1,1
97,403,0.0819,0.5577,0.0,2,1,1
1310,510,0.1601,0.6187,0.0,2,1,1
3542,510,0.361,0.6097,0.0,2,1,1
165,403,0.0795,0.588,0.0,2,1,1
1336,582,0.1647,0.5063,0.0,2,1,1
1236,510,0.1687,0.7281,0.0,2,1,1
930,582,0.1577,0.5069,0.0,2,1,1
1045,582,0.162,0.5063,0.0,2,1,1
1152,582,0.1745,0.5494,0.0,2,1,1
4415,582,0.4684,0.5063,0.0,2,1,1
2007,510,0.2047,0.61,0.0,2,1,1
2313,403,0.2134,0.5656,0.0,2,1,1
1533,582,0.1879,0.5063,0.0,2,1,1
5384,510,0.5364,0.6138,0.0,2,1,1
460,510,0.1133,0.7421,0.0,2,1,1
3398,582,0.325,0.5063,0.0,2,1,1
2584,403,0.255,0.5615,0.0,2,1,1
942,582,0.1503,0.5537,0.0,2,1,1
113,403,0.0705,0.5887,0.0,2,1,1
963,582,0.184,0.5286,0.0,2,1,1
1232,510,0.148,0.692,0.0,2,1,1
6293,510,0.5195,0.6082,0.0,2,1,1
282,403,0.0884,0.56,0.0,2,1,1
961,582,0.1574,0.5063,0.0,2,1,1
1682,510,0.1771,0.6091,0.0,2,1,1
110,403,0.0711,0.5846,0.0,2,1,1
438,510,0.094,0.7318,0.0,2,1,1
952,582,0.1728,0.5063,0.0,2,1,1
692,510,0.121,0.7162,0.0,2,1,1
3035,510,0.2916,0.6114,0.0,2,1,1
110,403,0.0721,0.5899,0.0,2,1,1
885,510,0.135,0.6153,0.0,2,1,1
112,403,0.0677,0.5804,0.0,2,1,1
1200,510,0.1716,0.6185,0.0,2,1,1
8424,510,0.717,0.6077,0.0,2,1,1
966,510,0.1428,0.7095,0.0,2,1,1
6239,510,0.5139,0.6065,0.0,2,1,1
7401,403,0.598,0.563,0.0,2,1,1
1375,510,0.1554,0.6146,0.0,2,1,1
117,403,0.0743,0.5873,0.0,2,1,1
109,403,0.0726,0.5809,0.0,2,1,1
764,403,0.1058,0.5493,0.0,2,1,1
963,582,0.1783,0.5533,0.0,2,1,1
862,510,0.117,0.6173,0.0,2,1,1
228,403,0.0792,0.5789,0.0,2,1,1
5332,403,0.3961,0.567,0.0,2,1,1
952,582,0.1464,0.5063,0.0,2,1,1
1781,510,0.1932,0.6079,0.0,2,1,1
2835,510,0.278,0.6145,0.0,2,1,1
1340,510,0.1932,0.7164,0.0,2,1,1
674,403,0.1141,0.5599,0.0,2,1,1
1292,510,0.1699,0.6164,0.0,2,1,1
1002,510,0.1275,0.615,0.0,2,1,1
243,403,0.1272,0.5015,0.0,2,1,1
1357,403,0.1465,0.5675,0.0,2,1,1
1161,403,0.1103,0.5657,0.0,2,1,1
1025,510,0.1733,0.7184,0.0,2,1,1
1986,510,0.2007,0.6159,0.0,2,1,1
1001,582,0.1481,0.5149,0.0,2,1,1
693,403,0.1099,0.5821,0.0,2,1,1
1096,582,0.1727,0.5063,0.0,2,1,1
7405,582,0.8935,0.5063,0.0,2,1,1
5301,510,0.3989,0.6078,0.0,2,1,1
7885,510,0.6858,0.6082,0.0,2,1,1
132,403,0.0738,0.5838,0.0,2,1,1
308,403,0.0811,0.5823,0.0,2,1,1
731,510,0.1172,0.7062,0.0,2,1,1
113,403,0.0702,0.5755,0.0,2,1,1
1645,403,0.1616,0.57,0.0,2,1,1
947,582,0.1437,0.5063,0.0,2,1,1
1758,403,0.1649,0.5002,0.0,2,1,1
1413,510,0.1681,0.6047,0.0,2,1,1
126,403,0.0753,0.5573,0.0,2,1,1
3250,403,0.2378,0.5002,0.0,2,1,1
394,403,0.0873,0.5675,0.0,2,1,1
5358,403,0.3896,0.5632,0.0,2,1,1
1288,510,0.1732,0.691,0.0,2,1,1
538,510,0.1114,0.7472,0.0,2,1,1
1508,510,0.1745,0.6173,0.0,2,1,1
464,510,0.1192,0.7459,0.0,2,1,1
3097,510,0.2846,0.606,0.0,2,1,1
192,403,0.0822,0.5842,0.0,2,1,1
3702,403,0.3031,0.5577,0.0,2,1,1
126,403,0.0708,0.5904,0.0,2,1,1
590,510,0.1098,0.6985,0.0,2,1,1
244,403,0.0812,0.5881,0.0,2,1,1
6064,510,0.5028,0.6127,0.0,2,1,1
876,510,0.1353,0.7113,0.0,2,1,1
256,403,0.081,0.588,0.0,2,1,1
951,582,0.1559,0.5391,0.0,2,1,1
898,510,0.1248,0.7313,0.0,2,1,1
2289,582,0.3034,0.5063,0.0,2,1,1
383,403,0.0894,0.5708,0.0,2,1,1
8848,403,0.5844,0.5693,0.0,2,1,1
174,403,0.0798,0.5551,0.0,2,1,1
8762,403,0.6113,0.562,0.0,2,1,1
992,582,0.1563,0.5063,0.0,2,1,1
679,510,0.1068,0.7351,0.0,2,1,1
990,582,0.1569,0.5506,0.0,2,1,1
1170,582,0.1773,0.5063,0.0,2,1,1
1021,582,0.1441,0.5063,0.0,2,1,1
1362,510,0.1467,0.7153,0.0,2,1,1
1605,510,0.2092,0.6223,0.0,2,1,1
570,510,0.109,0.713,0.0,2,1,1
176,403,0.0768,0.564,0.0,2,1,1
917,582,0.1554,0.5587,0.0,2,1,1
1605,582,0.2082,0.5063,0.0,2,1,1
565,510,0.1143,0.7351,0.0,2,1,1
190,403,0.0774,0.5814,0.0,2,1,1
451,510,0.104,0.7414,0.0,2,1,1
3815,510,0.2968,0.6179,0.0,2,1,1
914,582,0.1794,0.5398,0.0,2,1,1
1425,582,0.1779,0.5063,0.0,2,1,1
709,510,0.1324,0.691,0.0,2,1,1
1223,403,0.1182,0.5609,0.0,2,1,1
831,510,0.1389,0.7208,0.0,2,1,1
1073,582,0.1599,0.5063,0.0,2,1,1
1102,582,0.1865,0.515,0.0,2,1,1
1536,510,0.1746,0.607,0.0,2,1,1
1367,510,0.1935,0.7143,0.0,2,1,1
2169,582,0.3001,0.5063,0.0,2,1,1
919,582,0.1449,0.5063,0.0,2,1,1
1372,510,0.1302,0.6062,0.0,2,1,1
124,403,0.0714,0.5734,0.0,2,1,1
109,403,0.0733,0.563,0.0,2,1,1
6849,510,0.5673,0.6083,0.0,2,1,1
984,582,0.1756,0.5441,0.0,2,1,1
554,403,0.1631,0.5015,0.0,2,1,1
3436,582,0.3393,0.5063,0.0,2,1,1
162,403,0.0865,0.5662,0.0,2,1,1
965,582,0.1587,0.5272,0.0,2,1,1
1043,582,0.1829,0.5063,0.0,2,1,1
106,403,0.0815,0.5618,0.0,2,1,1
1087,403,0.1179,0.5002,0.0,2,1,1
4454,582,0.5154,0.5063,0.0,2,1,1
669,403,0.1144,0.5658,0.0,2,1,1
243,403,0.0784,0.5624,0.0,2,1,1
8832,510,0.6525,0.6082,0.0,2,1,1
943,582,0.1712,0.5063,0.0,2,1,1
930,510,0.1291,0.6132,0.0,2,1,1
964,582,0.1528,0.561,0.0,2,1,1
1199,510,0.1629,0.6045,0.0,2,1,1
4270,510,0.3708,0.6129,0.0,2,1,1
339,403,0.0851,0.5578,0.0,2,1,1
1116,582,0.1742,0.5433,0.0,2,1,1
8449,510,0.6359,0.6082,0.0,2,1,1
135,403,0.0828,0.5907,0.0,2,1,1
1739,582,0.2382,0.5145,0.0,2,1,1
1214,510,0.1474,0.6155,0.0,2,1,1
1088,403,0.1494,0.5493,0.0,2,1,1
1235,403,0.2002,0.5015,0.0,2,1,1
1353,510,0.16,0.6034,0.0,2,1,1
2117,510,0.2298,0.6131,0.0,2,1,1
2406,582,0.2702,0.5063,0.0,2,1,1
4132,510,0.3756,0.6065,0.0,2,1,1
2357,403,0.2036,0.5674,0.0,2,1,1
4898,510,0.4636,0.6104,0.0,2,1,1
1732,582,0.2254,0.5297,0.0,2,1,1
915,582,0.1647,0.5483,0.0,2,1,1
1147,510,0.14,0.6823,0.0,2,1,1
1296,403,0.1277,0.5002,0.0,2,1,1
284,403,0.086,0.5835,0.0,2,1,1
937,582,0.1705,0.5581,0.0,2,1,1
687,510,0.1425,0.7232,0.0,2,1,1
700,510,0.1191,0.7186,0.0,2,1,1
591,510,0.1174,0.7406,0.0,2,1,1
845,510,0.1225,0.7198,0.0,2,1,1
3034,510,0.252,0.6092,0.0,2,1,1
1295,510,0.1623,0.6132,0.0,2,1,1
964,582,0.1517,0.5082,0.0,2,1,1
714,510,0.1102,0.7064,0.0,2,1,1
1342,582,0.2096,0.5063,0.0,2,1,1
1505,510,0.2014,0.6222,0.0,2,1,1
733,403,0.1515,0.5015,0.0,2,1,1
292,403,0.0946,0.5744,0.0,2,1,1
160,403,0.0795,0.5986,0.0,2,1,1
1584,582,0.2246,0.5063,0.0,2,1,1
908,510,0.1445,0.7116,0.0,2,1,1
910,582,0.1589,0.5063,0.0,2,1,1
1067,582,0.1596,0.5063,0.0,2,1,1
921,582,0.1746,0.5333,0.0,2,1,1
1447,582,0.221,0.5511,0.0,2,1,1
135,403,0.0722,0.5721,0.0,2,1,1
1087,510,0.159,0.694,0.0,2,1,1
926,582,0.1286,0.5063,0.0,2,1,1
1224,403,0.1432,0.5579,0.0,2,1,1
4915,582,0.477,0.5063,0.0,2,1,1
447,403,0.0979,0.5687,0.0,2,1,1
810,510,0.1232,0.6118,0.0,2,1,1
129,403,0.0804,0.591,0.0,2,1,1
789,403,0.1188,0.5611,0.0,2,1,1
878,510,0.1291,0.725,0.0,2,1,1
113,403,0.0736,0.5916,0.0,2,1,1
5042,403,0.3607,0.5664,0.0,2,1,1
1722,510,0.1784,0.7062,0.0,2,1,1
1099,582,0.1664,0.5063,0.0,2,1,1
8525,403,0.5844,0.5598,0.0,2,1,1
2448,403,0.2167,0.5002,0.0,2,1,1
150,403,0.0719,0.5924,0.0,2,1,1
2281,510,0.237,0.613,0.0,2,1,1
992,582,0.1516,0.5063,0.0,2,1,1
1600,582,0.2075,0.5063,0.0,2,1,1
851,510,0.1407,0.7268,0.0,2,1,1
1048,582,0.1667,0.5539,0.0,2,1,1
4873,403,0.3302,0.5663,0.0,2,1,1
144,403,0.0744,0.5894,0.0,2,1,1
1491,510,0.1644,0.62,0.0,2,1,1
1130,582,0.1766,0.5063,0.0,2,1,1
160,403,0.0765,0.5912,0.0,2,1,1
1280,582,0.1617,0.5063,0.0,2,1,1
131,403,0.0796,0.5845,0.0,2,1,1
969,582,0.1733,0.5063,0.0,2,1,1
150,403,0.0762,0.5744,0.0,2,1,1
128,403,0.0745,0.5817,0.0,2,1,1
145,403,0.0741,0.5948,0.0,2,1,1
124,403,0.0719,0.5747,0.0,2,1,1
368,403,0.1014,0.5537,0.0,2,1,1
1859,403,0.1594,0.5634,0.0,2,1,1
3940,510,0.3718,0.6108,0.0,2,1,1
115,403,0.0757,0.5799,0.0,2,1,1
1567,582,0.1779,0.5063,0.0,2,1,1
375,403,0.0856,0.5743,0.0,2,1,1
718,510,0.125,0.7425,0.0,2,1,1
1199,510,0.1475,0.6065,0.0,2,1,1
587,510,0.1104,0.7135,0.0,2,1,1
978,582,0.172,0.5536,0.0,2,1,1
2057,510,0.2042,0.6148,0.0,2,1,1
1113,582,0.1643,0.5063,0.0,2,1,1
6819,582,0.7137,0.5063,0.0,2,1,1
1013,510,0.13,0.7256,0.0,2,1,1
121,403,0.0767,0.5832,0.0,2,1,1
7885,510,0.6912,0.6082,0.0,2,1,1
3003,510,0.2707,0.6106,0.0,2,1,1
1127,582,0.1719,0.5063,0.0,2,1,1
1737,510,0.1889,0.6111,0.0,2,1,1
5955,510,0.5694,0.6104,0.0,2,1,1
143,403,0.0707,0.5783,0.0,2,1,1
1011,582,0.1479,0.5063,0.0,2,1,1
972,582,0.1931,0.555,0.0,2,1,1
955,582,0.1557,0.5063,0.0,2,1,1
7998,510,0.7051,0.6119,0.0,2,1,1
1221,510,0.1507,0.7182,0.0,2,1,1
2872,582,0.2782,0.5063,0.0,2,1,1
735,510,0.1256,0.7295,0.0,2,1,1
967,582,0.1675,0.5551,0.0,2,1,1
2389,510,0.2167,0.6165,0.0,2,1,1
960,582,0.1681,0.5063,0.0,2,1,1
115,403,0.0789,0.5696,0.0,2,1,1
107,403,0.077,0.5758,0.0,2,1,1
1315,582,0.2193,0.5091,0.0,2,1,1
1087,510,0.176,0.7203,0.0,2,1,1
1393,510,0.1558,0.6163,0.0,2,1,1
1018,582,0.1512,0.5063,0.0,2,1,1
538,510,0.1224,0.748,0.0,2,1,1
1608,582,0.2249,0.5063,0.0,2,1,1
2578,582,0.2539,0.5063,0.0,2,1,1
997,582,0.1633,0.5063,0.0,2,1,1
686,510,0.123,0.7126,0.0,2,1,1
1396,510,0.1663,0.6215,0.0,2,1,1
1317,403,0.2015,0.5015,0.0,2,1,1
518,403,0.1112,0.5651,0.0,2,1,1
1414,510,0.1683,0.7176,0.0,2,1,1
6849,510,0.5201,0.6083,0.0,2,1,1
3350,582,0.3624,0.5063,0.0,2,1,1
815,403,0.1169,0.5763,0.0,2,1,1
105,403,0.0753,0.5686,0.0,2,1,1
2420,510,0.2137,0.6171,0.0,2,1,1
2433,510,0.2687,0.6104,0.0,2,1,1
391,403,0.0841,0.5583,0.0,2,1,1
1844,582,0.2231,0.5063,0.0,2,1,1
995,582,0.1757,0.5478,0.0,2,1,1
445,403,0.0935,0.5588,0.0,2,1,1
1998,510,0.2019,0.616,0.0,2,1,1
1011,582,0.1693,0.5476,0.0,2,1,1
3472,582,0.3965,0.5063,0.0,2,1,1
1103,582,0.1677,0.5535,0.0,2,1,1
2195,582,0.2777,0.5063,0.0,2,1,1
933,582,0.1539,0.5063,0.0,2,1,1
443,510,0.0965,0.7243,0.0,2,1,1
174,403,0.0793,0.5831,0.0,2,1,1
426,510,0.0898,0.7406,0.0,2,1,1
2563,510,0.2709,0.6098,0.0,2,1,1
106,403,0.0746,0.5757,0.0,2,1,1
378,403,0.093,0.5796,0.0,2,1,1
849,510,0.1201,0.6099,0.0,2,1,1
1672,582,0.1904,0.5063,0.0,2,1,1
216,403,0.096,0.5753,0.0,2,1,1
1013,510,0.1286,0.6037,0.0,2,1,1
123,403,0.0773,0.5764,0.0,2,1,1
704,510,0.1454,0.7282,0.0,2,1,1
1031,510,0.1374,0.7248,0.0,2,1,1
1379,582,0.1731,0.5063,0.0,2,1,1
889,403,0.1174,0.5555,0.0,2,1,1
2427,510,0.2348,0.6063,0.0,2,1,1
101,403,0.0757,0.5426,0.0,2,1,1
2483,510,0.2361,0.6108,0.0,2,1,1
947,582,0.1794,0.5658,0.0,2,1,1
992,582,0.1804,0.5063,0.0,2,1,1
1806,582,0.2134,0.5063,0.0,2,1,1
1019,582,0.1678,0.5063,0.0,2,1,1
1014,510,0.1414,0.6105,0.0,2,1,1
115,403,0.071,0.5914,0.0,2,1,1
1346,582,0.1591,0.5063,0.0,2,1,1
1134,582,0.192,0.5063,0.0,2,1,1
134,403,0.0704,0.5806,0.0,2,1,1
4415,510,0.4435,0.6077,0.0,2,1,1
971,582,0.1611,0.5063,0.0,2,1,1
935,582,0.1432,0.5063,0.0,2,1,1
2757,403,0.2055,0.5536,0.0,2,1,1
2471,582,0.2382,0.5063,0.0,2,1,1
1844,582,0.2235,0.5063,0.0,2,1,1
600,510,0.1166,0.7415,0.0,2,1,1
1518,582,0.2139,0.5063,0.0,2,1,1
2106,582,0.2331,0.5069,0.0,2,1,1
307,403,0.0763,0.5935,0.0,2,1,1
1426,582,0.1808,0.5063,0.0,2,1,1
1629,510,0.1775,0.6155,0.0,2,1,1
4999,403,0.357,0.5591,0.0,2,1,1
1023,582,0.1895,0.5544,0.0,2,1,1
3917,510,0.3337,0.6089,0.0,2,1,1
2799,403,0.2274,0.5578,0.0,2,1,1
899,582,0.1446,0.5119,0.0,2,1,1
622,510,0.1012,0.7266,0.0,2,1,1
1063,403,0.1192,0.5805,0.0,2,1,1
1035,403,0.1214,0.5615,0.0,2,1,1
2417,510,0.2313,0.6148,0.0,2,1,1
948,582,0.1589,0.5501,0.0,2,1,1
111,403,0.0762,0.576,0.0,2,1,1
3298,582,0.4107,0.5063,0.0,2,1,1
965,582,0.1563,0.5447,0.0,2,1,1
1550,510,0.1743,0.7025,0.0,2,1,1
257,403,0.0778,0.5765,0.0,2,1,1
102,403,0.066,0.5984,0.0,2,1,1
117,403,0.0704,0.5835,0.0,2,1,1
566,510,0.0979,0.7353,0.0,2,1,1
8046,510,0.6772,0.6083,0.0,2,1,1
8046,510,0.6333,0.6083,0.0,2,1,1
100,403,0.0826,0.5799,0.0,2,1,1
3385,582,0.4444,0.5063,0.0,2,1,1
884,510,0.124,0.6889,0.0,2,1,1
781,510,0.1316,0.73,0.0,2,1,1
372,403,0.0984,0.5709,0.0,2,1,1
1433,403,0.1512,0.556,0.0,2,1,1
988,582,0.188,0.533,0.0,2,1,1
2915,582,0.312,0.5063,0.0,2,1,1
699,510,0.1097,0.7309,0.0,2,1,1
1821,403,0.2234,0.5015,0.0,2,1,1
288,403,0.0929,0.5694,0.0,2,1,1
313,403,0.0895,0.5627,0.0,2,1,1
964,582,0.1474,0.5424,0.0,2,1,1
109,403,0.0752,0.578,0.0,2,1,1
959,510,0.1278,0.6075,0.0,2,1,1
2303,582,0.2249,0.5063,0.0,2,1,1
198,403,0.0782,0.5753,0.0,2,1,1
153,403,0.0732,0.595,0.0,2,1,1
439,510,0.1069,0.7377,0.0,2,1,1
4523,510,0.3875,0.6108,0.0,2,1,1
1319,582,0.2128,0.5063,0.0,2,1,1
5485,403,0.3764,0.5673,0.0,2,1,1
6239,510,0.5749,0.6065,0.0,2,1,1
